season,team,date,competition,home_away,opponent,metodo_nome,pagina
2425,Paris SG,2025-06-15,FIFA Club World Cup,H,Atlético Madrid,canonical_team,2025 FIFA Club World Cup Group B
2425,Paris SG,2025-06-19,FIFA Club World Cup,H,Botafogo,canonical_team,2025 FIFA Club World Cup Group B
2425,Paris SG,2025-06-23,FIFA Club World Cup,A,Seattle Sounders FC,canonical_team,2025 FIFA Club World Cup Group B
2425,Paris SG,2025-06-29,FIFA Club World Cup,H,Inter Miami CF,canonical_team,2025 FIFA Club World Cup
2526,Paris SG,2025-07-05,FIFA Club World Cup,H,Bayern Munich,canonical_team,2025 FIFA Club World Cup
2526,Paris SG,2025-07-09,FIFA Club World Cup,H,Real Madrid,canonical_team,2025 FIFA Club World Cup
2526,Paris SG,2025-07-13,FIFA Club World Cup,A,Chelsea,canonical_team,2025 FIFA Club World Cup
