season,team,date,competition,home_away,opponent,metodo_nome,pagina
2122,Roma,2021-08-19,Conference League (qual.),A,Trabzonspor,canonical_team,2021–22 UEFA Europa Conference League qualifying phase and play-off round
2122,Roma,2021-08-26,Conference League (qual.),H,Trabzonspor,canonical_team,2021–22 UEFA Europa Conference League qualifying phase and play-off round
2223,Fiorentina,2022-08-18,Conference League (qual.),H,Twente,canonical_team,2022–23 UEFA Europa Conference League qualifying phase and play-off round
2223,Fiorentina,2022-08-25,Conference League (qual.),A,Twente,canonical_team,2022–23 UEFA Europa Conference League qualifying phase and play-off round
2324,Fiorentina,2023-08-24,Conference League (qual.),A,Rapid Wien,canonical_team,2023–24 UEFA Europa Conference League qualifying phase and play-off round
2324,Fiorentina,2023-08-31,Conference League (qual.),H,Rapid Wien,canonical_team,2023–24 UEFA Europa Conference League qualifying phase and play-off round
