Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,66',Ospite,Sostituzione - Esce,Ballo T.,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,66',Ospite,Sostituzione - Entra,Lamptey R.,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,66',Ospite,Sostituzione - Esce,Leonard R.,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,66',Ospite,Sostituzione - Entra,McNamara D.,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,78',Casa,Sostituzione - Esce,Bruun Larsen J.,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,78',Casa,Sostituzione - Entra,Banel J.,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,80',Casa,Cartellino Giallo,Tchaouna L.,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,83',Ospite,Sostituzione - Esce,Doughty A.,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,83',Ospite,Sostituzione - Entra,Matthews A.,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,85',Casa,Cartellino Giallo,Mejbri H.,,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,89',Casa,Gol,Banel J.,5-0,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,90+4',Ospite,Gol,Coburn J.,5-1,S6GbU1aE
FA Cup,3° turno,10.01.2026,Burnley,Millwall,2 Tempo,90+4',Ospite,Assist,Lamptey R.,5-1,S6GbU1aE
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,1 Tempo,23',Casa,Cartellino Giallo,Young A.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,1 Tempo,35',Casa,Gol,Philogene J.,1-0,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,1 Tempo,35',Casa,Assist,Johnson B.,1-0,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,47',Ospite,Cartellino Giallo,Lyons A.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,48',Casa,Cartellino Giallo,Burns W.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,62',Ospite,Sostituzione - Esce,Evans L.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,62',Ospite,Sostituzione - Entra,Brown J.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,70',Ospite,Sostituzione - Esce,Bloxham T.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,70',Ospite,Sostituzione - Entra,Bowler J.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,73',Casa,Sostituzione - Esce,Akpom Ch.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,73',Casa,Sostituzione - Entra,Azon I.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,73',Casa,Sostituzione - Esce,Burns W.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,73',Casa,Sostituzione - Entra,Szmodics S.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,73',Casa,Sostituzione - Esce,Clarke J.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,73',Casa,Sostituzione - Entra,Egeli S. W.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,73',Casa,Sostituzione - Esce,Philogene J.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,73',Casa,Sostituzione - Entra,McAteer K.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,77',Ospite,Sostituzione - Esce,Honeyman G.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,77',Ospite,Sostituzione - Entra,Banks S.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,86',Ospite,Cartellino Giallo,Imray D.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,87',Casa,Gol,Greaves J.,2-0,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,87',Casa,Assist,Young A.,2-0,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,89',Casa,Sostituzione - Esce,Johnson B.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,89',Casa,Sostituzione - Entra,Baggott E.,,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,90+6',Ospite,Rigore Assegnato,Fletcher A.,2-1,W0QD0QuA
FA Cup,3° turno,10.01.2026,Ipswich,Blackpool,2 Tempo,90+6',Ospite,Rigore,Fletcher A.,2-1,W0QD0QuA
FA Cup,3° turno,10.01.2026,Stoke,Coventry,1 Tempo,34',Casa,Cartellino Giallo,Talovierov M.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,1 Tempo,37',Ospite,Cartellino Giallo,Kitching L.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,1 Tempo,39',Casa,Cartellino Giallo,Pearson B.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,1 Tempo,43',Casa,Cartellino Giallo,Seko T.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,67',Casa,Cartellino Giallo,Cisse L.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,72',Ospite,Sostituzione - Esce,Yang Min-Hyuk,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,72',Ospite,Sostituzione - Entra,Mason-Clark E.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,72',Ospite,Sostituzione - Esce,Wright H.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,72',Ospite,Sostituzione - Entra,Simms E.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,73',Ospite,Sostituzione - Esce,Rudoni J.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,73',Ospite,Sostituzione - Entra,Sakamoto T.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,76',Casa,Sostituzione - Esce,Mubama D.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,76',Casa,Sostituzione - Entra,Gallagher S.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,76',Casa,Sostituzione - Esce,Rigo T.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,76',Casa,Sostituzione - Entra,Bae Jun-Ho,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,76',Casa,Sostituzione - Esce,Manhoef M.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,76',Casa,Sostituzione - Entra,Thomas S.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,79',Ospite,Sostituzione - Esce,Kitching L.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,79',Ospite,Sostituzione - Entra,van Ewijk M.,,Of3np5eT
FA Cup,3° turno,10.01.2026,Stoke,Coventry,2 Tempo,88',Casa,Gol,Cisse L.,1-0,Of3np5eT
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,1 Tempo,8',Ospite,Gol,Bragg C.,0-1,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,1 Tempo,24',Ospite,Gol,Archer C.,0-2,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,1 Tempo,24',Ospite,Assist,Downes F.,0-2,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,1 Tempo,36',Casa,Cartellino Giallo,McGrath J.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,1 Tempo,36',Ospite,Cartellino Giallo,Matsuki K.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,1 Tempo,41',Ospite,Gol,Matsuki K.,0-3,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,1 Tempo,41',Ospite,Assist,Fellows T.,0-3,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,48',Casa,Gol,Pearson M.,1-3,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,48',Casa,Assist,Gotts R.,1-3,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,54',Casa,Sostituzione - Esce,McGrath J.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,54',Casa,Sostituzione - Entra,Maxwell J.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,59',Casa,Gol,Gibson J.,2-3,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,59',Casa,Assist,Bailey O.,2-3,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,62',Ospite,Sostituzione - Esce,Jelert E.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,62',Ospite,Sostituzione - Entra,Wood N.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,62',Ospite,Sostituzione - Esce,Robinson J.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,62',Ospite,Sostituzione - Entra,Scienza L.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,67',Casa,Cartellino Giallo,Pearson M.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,74',Ospite,Sostituzione - Esce,Archer C.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,74',Ospite,Sostituzione - Entra,Stewart R.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,75',Ospite,Sostituzione - Esce,Bragg C.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,75',Ospite,Sostituzione - Entra,Jander C.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,76',Casa,Sostituzione - Esce,Gibson J.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,76',Casa,Sostituzione - Entra,Sharp B.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,76',Casa,Sostituzione - Esce,Adelakun H.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,76',Casa,Sostituzione - Entra,Middleton G.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,78',Casa,Cartellino Giallo,Gotts R.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,84',Ospite,Cartellino Giallo,Downes F.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,84',Casa,Sostituzione - Esce,Senior J.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,84',Casa,Sostituzione - Entra,Robinson D.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,84',Casa,Sostituzione - Esce,Gotts R.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,84',Casa,Sostituzione - Entra,Hanlan B.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,87',Ospite,Sostituzione - Esce,Matsuki K.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Doncaster,Southampton,2 Tempo,87',Ospite,Sostituzione - Entra,Armstrong A.,,8bDNk9Ri
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,1 Tempo,28',Ospite,Cartellino Giallo,Chauke K.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,1 Tempo,32',Ospite,Cartellino Giallo,Krubally S.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,1 Tempo,35',Ospite,Gol,Lofthouse K.,0-1,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,1 Tempo,35',Ospite,Assist,Adom K.,0-1,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,1 Tempo,41',Ospite,Autogol,O'Connell C.,0-2,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,57',Ospite,Cartellino Giallo,Williams D.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,60',Ospite,Sostituzione - Esce,Adom K.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,60',Ospite,Sostituzione - Entra,Tavares F.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,61',Casa,Sostituzione - Esce,Coxe C.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,61',Casa,Sostituzione - Entra,Kensdale O.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,61',Casa,Sostituzione - Esce,Richardson L.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,61',Casa,Sostituzione - Entra,Robinson J.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,67',Ospite,Gol,Tavares F.,0-3,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,73',Casa,Sostituzione - Esce,Brunt Z.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,73',Casa,Sostituzione - Entra,Norris L.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,73',Casa,Sostituzione - Esce,Reynolds C.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,73',Casa,Sostituzione - Entra,Marshall-Miranda M.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,75',Casa,Cartellino Giallo,Robinson J.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,77',Casa,Cartellino Giallo,Rush M.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,82',Ospite,Gol,Williams D.,0-4,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,82',Ospite,Assist,Vancooten T.,0-4,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,84',Ospite,Sostituzione - Esce,Larsson J.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,84',Ospite,Sostituzione - Entra,McKiernan J. J.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,84',Ospite,Sostituzione - Esce,Krubally S.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,84',Ospite,Sostituzione - Entra,Taroni J.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,84',Casa,Sostituzione - Esce,Newton J.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,84',Casa,Sostituzione - Entra,Clayden C.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,87',Ospite,Cartellino Giallo,Armer J.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,90+1',Ospite,Sostituzione - Esce,Evans G.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,90+1',Ospite,Sostituzione - Entra,Newall J.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,90+1',Ospite,Sostituzione - Esce,Chauke K.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,90+1',Ospite,Sostituzione - Entra,Scutt Z.,,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,90+2',Ospite,Gol,McKiernan J. J.,0-5,2XbcTqjf
FA Cup,3° turno,10.01.2026,Boreham Wood,Burton,2 Tempo,90+2',Ospite,Assist,Lofthouse K.,0-5,2XbcTqjf
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,1 Tempo,9',Ospite,Sostituzione - Esce,Kamara B.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,1 Tempo,9',Ospite,Sostituzione - Entra,Tielemans Y.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,1 Tempo,22',Ospite,Gol,Buendia E.,0-1,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,1 Tempo,22',Ospite,Assist,Malen D.,0-1,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,1 Tempo,31',Casa,Sostituzione - Esce,Richarlison,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,1 Tempo,31',Casa,Sostituzione - Entra,Kolo Muani R.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,1 Tempo,45+3',Ospite,Gol,Rogers M.,0-2,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,1 Tempo,45+3',Ospite,Assist,Buendia E.,0-2,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,54',Casa,Gol,Odobert W.,1-2,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,54',Casa,Assist,Kolo Muani R.,1-2,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,57',Casa,Cartellino Giallo,Gray A.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,65',Ospite,Sostituzione - Esce,McGinn J.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,65',Ospite,Sostituzione - Entra,Sancho J.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,65',Ospite,Sostituzione - Esce,Malen D.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,65',Ospite,Sostituzione - Entra,Watkins O.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,67',Ospite,Cartellino Giallo,Buendia E.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,78',Casa,Sostituzione - Esce,Tel M.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,78',Casa,Sostituzione - Entra,Scarlett D.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,78',Ospite,Sostituzione - Esce,Maatsen I.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,78',Ospite,Sostituzione - Entra,Digne L.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,79',Ospite,Sostituzione - Esce,Cash M.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,79',Ospite,Sostituzione - Entra,Garcia A.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,79',Casa,Cartellino Giallo,Porro P.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,81',Ospite,Cartellino Giallo,Garcia A.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,83',Casa,Sostituzione - Esce,Odobert W.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,83',Casa,Sostituzione - Entra,Solanke D.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,83',Casa,Sostituzione - Esce,Porro P.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,83',Casa,Sostituzione - Entra,Spence D.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Tottenham,Aston Villa,2 Tempo,85',Casa,Cartellino Giallo,Palhinha J.,,dKq5XRBN
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,1 Tempo,31',Ospite,Gol,Wagner K.,0-1,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,1 Tempo,42',Ospite,Gol,Furuhashi K.,0-2,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,63',Casa,Sostituzione - Esce,Brophy J.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,63',Casa,Sostituzione - Entra,Kaikai S.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,63',Casa,Sostituzione - Esce,Ball D.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,63',Casa,Sostituzione - Entra,Lavery S.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,74',Casa,Sostituzione - Esce,Gibbons J.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,74',Casa,Sostituzione - Entra,Purrington B.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,74',Casa,Sostituzione - Esce,Mpanzu P.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,74',Casa,Sostituzione - Entra,McLoughlin S.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,75',Ospite,Sostituzione - Esce,Roberts P.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,75',Ospite,Sostituzione - Entra,Willumsson W. T.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,76',Ospite,Sostituzione - Esce,Furuhashi K.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,76',Ospite,Sostituzione - Entra,Fujimoto K.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,77',Ospite,Sostituzione - Esce,Robinson J.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,77',Ospite,Sostituzione - Entra,Neumann P.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,78',Ospite,Gol,Ducksch M.,0-3,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,78',Ospite,Assist,Doyle T.,0-3,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,80',Casa,Gol,Kaikai S.,1-3,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,88',Casa,Cartellino Giallo,Hoddle G.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,89',Casa,Gol,Kaikai S.,2-3,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,89',Casa,Assist,Jobe M.,2-3,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,90+2',Ospite,Sostituzione - Esce,Koumas L.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Cambridge Utd,Birmingham,2 Tempo,90+2',Ospite,Sostituzione - Entra,Sampsted A.,,OUJeBsfS
FA Cup,3° turno,10.01.2026,Bristol City,Watford,1 Tempo,2',Casa,Gol,Riis E.,1-0,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,1 Tempo,2',Casa,Assist,Neto Borges,1-0,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,1 Tempo,37',Casa,Gol,Mehmeti A.,2-0,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,1 Tempo,37',Casa,Assist,Riis E.,2-0,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,58',Casa,Sostituzione - Esce,Mehmeti A.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,58',Casa,Sostituzione - Entra,Twine S.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,58',Casa,Sostituzione - Esce,Bell S.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,58',Casa,Sostituzione - Entra,Earthy G.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,59',Casa,Sostituzione - Esce,Knight J.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,59',Casa,Sostituzione - Entra,Randell A.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,60',Ospite,Cartellino Giallo,Abankwah J.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,62',Ospite,Sostituzione - Esce,Sissoko M.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,62',Ospite,Sostituzione - Entra,Baah K.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,62',Ospite,Sostituzione - Esce,Pollock M.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,62',Ospite,Sostituzione - Entra,Bola M.,,fDAR5LHk
FA Cup,3° turno,10.01.2026,Bristol City,Watford,2 Tempo,62',Ospite,Sostituzione - Esce,Louza I.,,fDAR5LHk
