Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ID partita,PENALTIES_COMMITTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,HIT_WOODWORK,TURNOVERS,CHALLENGE_LOST,PENALTIES_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,GOALS_PREVENTED_NO_PENALTIES,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,DUELS_EFFICIENCY,TACKLE_LAST_MAN,CLEARANCES_OFF_LINE,BIG_CHANCES_SAVED,PENALTIES_SAVED,GOALS_PENALTY,PENALTIES_WON,ASSISTS_GOAL,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,CARDS_RED,CARDS_YELLOW,CLEARANCES,CROSSES_ACCURACY,CROSSES_TOTAL,CROSSES_ACCURATE,DRIBBLES_EFFICIENCY,DUELS_AERIAL_TOTAL,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_WON,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PREVENTED,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_TOTAL,LONG_BALLS_ACCURATE,MATCH_MINUTES_PLAYED,OFFSIDES,PASSES_ACCURACY,PASSES_TOTAL,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_TOTAL,PASSES_FINAL_THIRD_ACCURATE,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,SHOTS_FACED,CARDS_YELLOW_SECOND,MATCH_ON_PITCH_LIVE,MATCH_MINUTES_PLAYED_LIVE,KEY_PASSES,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_TOTAL,THROUGH_BALLS,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,FINAL_THIRD_ENTRIES_TOTAL,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_EFFICIENCY,BALL_RECOVERIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_TOTAL,HIGH_CLAIM_SAVED,DUELS_WON,OUTFIELDER_BLOCKS,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_TOTAL,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Casa,Meuselwitz,Eckardt Rene,Centrocampista,Titolare,6.9,YFurxeI8,0,0,0,0,1,0,0,0,0.0376,0.761905,16,21,0.428571,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0.5,5,2,1,0.2,1,0.555556,9,5,14,0,0,0.023563,0.0257,0.0,5.0376,2,2,0,5,0,0.0376,5,0,0,0.666667,3,2,90,0,0.73913,23,17,0.5,8,4,0,0,0,0,1,0,1,0,1,1.0,2,2,0,43,5,0,0,90,1,0.0,0,5,0,0.0,0,0,3,0,0.0,5,0.0,0,0,6,1,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Simic Roko,Attaccante,Titolare,6.5,YFurxeI8,0,0,0,0,3,0,0,0,0.1838,0.818182,18,22,0.181818,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0.0,1,1,0,0.0,0,0.2,10,2,11,0,0,0.457731,0.4946,0.0,0.1838,5,2,0,0,0,0.1838,1,0,0,0.0,0,0,90,0,0.818182,22,18,0.833333,12,10,0,0,3,3,1,1,1,0,4,0.0,0,0,5,36,0,0,0,90,2,0.0,0,1,1,1.0,3,3,5,0,0.0,3,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Casa,Meuselwitz,Halasz Jan,Ala,Titolare,5.8,YFurxeI8,0,0,0,0,1,0,0,0,-1.1521,0.454545,5,11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,0,1.0,1,0.333333,3,1,4,0,0,0.001877,0.0,0.0,3.8479,1,0,0,5,0,-1.1521,0,0,0,1.0,1,1,61,0,0.454545,11,5,0.333333,3,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,18,5,0,0,61,0,0.0,0,0,0,0.0,0,0,3,0,0.0,3,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Casa,Meuselwitz,Schmokel Leon,Centrocampista,Subentrato,6.2,YFurxeI8,0,0,0,0,0,0,0,0,1.1898,0.8,12,15,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,1,0,0,0.013142,0.0,0.0,1.1898,0,0,0,0,0,1.1898,0,0,0,0.0,2,0,30,0,0.8,15,12,0.5,4,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,18,0,0,0,29,0,0.0,0,1,0,0.0,0,0,2,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Casa,Meuselwitz,Sedlak Lukas,Portiere,Titolare,5.0,YFurxeI8,0,0,0,0,0,0,0,0,0.0376,0.794872,31,39,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,2,0,0.000428,0.0,0.0,5.0376,0,0,0,5,0,0.0376,0,1,3,0.352941,17,6,90,0,0.729167,48,35,0.0,6,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,56,9,0,0,90,0,0.0,0,0,0,0.0,0,0,6,0,0.0,9,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Casa,Meuselwitz,Trubenbach Andy,Attaccante,Titolare,6.5,YFurxeI8,0,0,0,0,3,1,0,0,0.0376,0.678571,19,28,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.75,6,4,3,0.166667,1,0.555556,9,5,15,0,0,0.018365,0.1843,0.0,5.0376,1,2,0,5,0,0.0376,1,0,0,1.0,2,2,90,0,0.71875,32,23,0.666667,9,6,0,0,2,2,1,0,1,0,3,0.0,0,0,3,48,5,0,0,90,0,0.0,0,1,0,0.0,0,0,5,0,0.0,2,0.0,0,0,6,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Casa,Meuselwitz,Balde Califo,Attaccante,Subentrato,6.0,YFurxeI8,0,0,0,0,0,0,0,0,1.1898,1.0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,2,0,0.0,0,0.0,3,0,4,0,0,0.001282,0.0198,0.0125,1.1898,1,0,0,0,0,1.1898,0,0,0,0.0,0,0,30,0,1.0,3,3,1.0,1,1,0,0,0,0,1,0,0,1,1,0.0,0,0,0,6,0,0,0,29,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Geller Robert,Centrocampista,Subentrato,6.3,YFurxeI8,0,0,0,0,0,1,0,0,0.0,0.625,5,8,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.5,2,1,2,0,0,0.005686,0.3841,1.1202,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,15,0,0.625,8,5,0.5,4,2,0,0,0,1,1,1,0,2,2,0.0,1,0,2,14,0,0,0,14,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Casa,Meuselwitz,Pauling Christoph,Attaccante,Titolare,6.0,YFurxeI8,0,0,0,0,2,0,0,0,-1.1521,0.363636,4,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0.0,1,0,0,0.0,0,0.0,0,0,1,0,0,0.007702,0.0,0.0,3.8479,0,0,0,5,0,-1.1521,0,0,0,0.0,0,0,61,0,0.461538,13,6,0.2,5,1,0,0,0,0,0,0,0,0,0,0.0,0,0,3,18,5,0,0,61,0,0.0,0,3,0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Casa,Meuselwitz,Kessler Ben,Difensore centrale,Titolare,6.2,YFurxeI8,0,0,0,0,0,0,0,0,0.0376,0.916667,66,72,0.6,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,1,0,0,0.0,0,0.75,4,3,5,0,0,0.00256,0.0,0.0,5.0376,1,2,0,5,0,0.0376,1,0,0,0.428571,7,3,90,0,0.906667,75,68,0.25,4,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,87,5,0,0,90,0,0.0,0,1,0,0.0,0,0,4,0,0.0,3,0.0,0,0,3,5,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Wanitzek Marvin,Centrocampista,Titolare,8.6,YFurxeI8,0,0,0,0,2,1,0,0,0.1838,0.814815,44,54,0.555556,0,0,0,0,0,0,1,1,0,0,0,0,0.5,4,2,0.0,4,1,0,0.75,3,0.4,5,2,9,0,0,0.538503,0.0,0.0,0.1838,1,1,0,0,0,0.1838,1,0,0,0.8,10,8,90,0,0.827586,58,48,0.76,25,19,0,0,0,0,0,0,0,0,0,0.0,1,0,1,70,0,0,0,90,4,0.0,0,11,0,0.5,1,2,8,0,0.0,3,0.0,0,0,5,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Casa,Meuselwitz,Oke Elias Ndukwe,Attaccante,Subentrato,6.4,YFurxeI8,0,0,0,0,1,0,0,0,1.1898,0.625,10,16,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,1,0.0,0,0.5,2,1,3,0,0,0.008261,0.0217,0.0,1.1898,0,0,0,0,0,1.1898,3,0,0,0.333333,3,1,30,0,0.625,16,10,0.625,8,5,0,0,0,0,1,0,1,0,1,0.0,0,0,0,27,0,0,0,29,0,0.0,0,0,0,0.0,0,0,4,0,0.0,3,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Rapp Nicolai,Difensore centrale,Titolare,7.4,YFurxeI8,0,0,0,0,0,0,0,0,0.1713,0.883721,38,43,0.333333,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,3,0,0,0.333333,1,0.0,0,0,3,0,0,0.003413,0.0188,0.2455,0.1713,0,0,1,0,0,0.1713,2,0,0,0.666667,6,4,61,0,0.886364,44,39,0.5,2,1,0,0,0,0,1,0,0,1,1,0.0,0,0,0,55,0,0,0,61,1,0.0,0,0,0,0.0,0,0,4,0,0.0,4,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Rupp Noah,Centrocampista,Subentrato,6.5,YFurxeI8,0,0,0,0,1,0,0,0,0.0,0.714286,5,7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,0,0.0,0,0.75,4,3,5,0,0,0.005424,0.0867,0.0,0.0,0,2,0,0,0,0.0,0,0,0,0.0,0,0,15,0,0.714286,7,5,0.666667,3,2,0,0,2,0,2,0,0,0,2,1.0,1,1,0,16,0,0,0,14,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,3,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Burnic Dzenis,Difensore,Subentrato,6.6,YFurxeI8,0,0,0,0,0,0,0,0,0.0125,0.857143,12,14,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,1,0.0,1,0,0,1.0,1,1.0,1,1,2,0,0,0.023138,0.0,0.0,0.0125,0,0,0,0,0,0.0125,0,0,0,1.0,1,1,31,0,0.857143,14,12,0.666667,6,4,0,0,0,0,0,0,0,0,0,1.0,1,1,0,23,0,0,0,30,0,0.0,0,0,0,0.0,0,0,3,0,0.0,1,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Egloff Lilian,Centrocampista,Titolare,8.7,YFurxeI8,0,0,0,0,2,0,0,0,0.1838,0.840909,37,44,0.555556,0,0,0,0,0,0,1,1,1,0,0,2,0.0,0,0,0.0,1,1,0,1.0,1,0.5,8,4,9,0,0,0.080869,1.2123,1.0149,0.1838,2,3,1,0,0,0.1838,3,0,0,0.0,1,0,76,0,0.840909,44,37,0.761905,21,16,0,0,1,2,3,0,2,2,5,1.0,1,1,4,63,0,0,0,76,1,0.0,0,4,0,0.0,0,0,7,0,0.0,5,0.0,0,0,5,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Franke Marcel,Difensore centrale,Titolare,6.8,YFurxeI8,0,0,0,0,0,0,0,0,0.1838,0.931818,82,88,0.666667,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0.0,3,0,0,0.666667,2,0.0,0,0,3,0,0,0.014439,0.0246,0.0,0.1838,0,0,0,0,0,0.1838,1,0,0,0.4,5,2,90,0,0.936842,95,89,0.4,5,2,0,0,0,1,0,1,1,0,1,0.0,0,0,1,102,0,0,0,90,0,0.0,0,0,0,0.0,0,0,5,0,0.0,4,0.0,0,0,2,1,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Herold David,Esterno,Titolare,7.4,YFurxeI8,0,0,0,0,0,0,0,0,0.1713,0.75,9,12,0.555556,0,0,0,0,0,0,1,1,0,0,0,0,0.4,5,2,0.0,2,2,0,0.5,1,0.571429,7,4,9,0,0,0.170506,0.2294,0.0,0.1713,1,3,0,0,0,0.1713,1,0,0,0.0,0,0,60,0,0.769231,13,10,0.5,2,1,0,0,2,1,1,0,0,0,2,0.0,1,0,1,32,0,0,0,60,2,0.0,0,5,0,0.0,0,0,0,0,0.0,2,0.0,0,0,5,1,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Beifus Marcel,Difensore,Subentrato,6.7,YFurxeI8,0,0,0,0,0,0,0,0,0.0125,0.764706,13,17,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,2,0,0,1.0,2,1.0,1,1,3,0,0,0.000882,0.0,0.0,0.0125,0,1,0,0,0,0.0125,0,0,0,0.5,4,2,30,0,0.777778,18,14,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,20,0,0,0,29,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,3,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Pinto Pedrosa Rafael,Difensore,Subentrato,7.2,YFurxeI8,0,0,0,0,2,0,0,0,0.0125,1.0,7,7,0.714286,0,0,0,0,0,0,0,1,0,0,0,0,0.5,2,1,1.0,1,1,1,1.0,1,0.666667,6,4,7,0,0,0.15044,0.0,0.0,0.0125,1,2,0,0,0,0.0125,1,0,0,0.0,0,0,31,0,1.0,9,9,1.0,2,2,0,0,0,0,0,0,0,0,0,1.0,1,1,0,21,0,0,0,30,1,0.0,0,2,0,0.0,0,0,1,0,0.0,3,0.0,0,0,5,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Meuselwitz,Karlsruher,Ospite,Karlsruher,Schleusener Fabian,Attaccante,Titolare,8.6,YFurxeI8,0,0,0,0,5,0,0,0,0.1838,0.6,6,10,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,1,3,0,0.0,0,0.142857,7,1,8,0,0,0.071772,1.1194,1.7262,0.1838,2,1,2,0,0,0.1838,0,0,0,0.0,0,0,76,0,0.6,10,6,0.333333,6,2,0,0,0,3,0,1,0,3,3,0.0,0,0,6,24,0,0,0,76,2,0.0,0,2,0,1.0,1,1,2,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Antwi-Adjei Christopher,Esterno,Titolare,8.0,0jXTcBON,0,0,0,0,2,0,0,0,1.5533,0.638889,23,36,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0.263158,19,5,0.5,3,2,1,0.333333,1,0.666667,3,2,6,0,0,0.96138,0.0524,0.0684,1.5533,0,1,0,0,0,1.5533,2,0,0,0.0,3,0,120,0,0.657895,38,25,0.588235,17,10,0,0,0,0,2,0,0,2,2,0.0,0,0,6,86,0,0,0,120,4,0.0,0,25,0,1.0,1,1,4,0,0.0,6,0.0,0,0,3,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Sanchez Felipe,Difensore,Subentrato,6.5,0jXTcBON,0,0,0,0,0,1,0,0,0.0,0.888889,16,18,0.222222,0,0,0,0,0,0,0,0,0,0,0,8,1.0,1,1,0.0,5,0,0,0.2,1,0.25,4,1,9,0,0,0.022902,0.0,0.0,0.0,2,0,0,0,0,0.0,0,0,0,0.333333,3,1,51,0,0.842105,19,16,0.333333,3,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,33,0,0,0,51,0,0.0,0,2,0,0.0,0,0,3,0,0.0,4,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Bachmann Janik,Centrocampista,Subentrato,6.6,0jXTcBON,0,0,0,0,1,1,0,0,0.0,0.666667,10,15,0.555556,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0.0,6,0,0,0.666667,4,0.333333,3,1,9,0,0,0.027845,0.048,0.0,0.0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,51,0,0.666667,15,10,0.625,8,5,0,0,0,0,1,0,1,0,1,0.0,1,0,0,26,0,0,0,51,0,0.0,0,2,0,0.0,0,0,3,0,0.0,1,0.0,0,0,5,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Becker Vitalie,Esterno,Titolare,7.5,0jXTcBON,0,0,0,0,4,0,0,0,1.5533,0.794118,27,34,0.636364,0,0,0,0,0,0,0,0,0,0,1,4,0.25,8,2,0.0,4,0,0,0.5,2,0.714286,7,5,11,0,0,0.120577,0.0,0.0,1.5533,2,0,0,0,0,1.5533,1,0,0,0.333333,3,1,120,0,0.794118,34,27,0.642857,14,9,0,0,0,0,0,0,0,0,0,0.8,5,4,3,67,0,0,0,120,2,0.0,0,11,0,0.0,0,0,5,0,0.0,3,0.0,0,0,7,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Becker Timo,Difensore centrale,Titolare,6.7,0jXTcBON,0,0,0,0,0,0,0,0,1.5533,0.833333,25,30,0.5,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,4,0,0,0.25,1,1.0,2,2,6,0,0,0.019889,0.0,0.0,1.5533,0,0,0,0,0,1.5533,1,0,0,0.5,4,2,69,0,0.833333,30,25,0.666667,9,6,0,0,0,0,0,0,0,0,0,0.5,2,1,0,46,0,0,0,69,0,0.0,0,0,0,0.0,0,0,4,0,0.0,3,0.0,0,0,3,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,El-Faouzi Soufian,Centrocampista,Titolare,6.3,0jXTcBON,0,0,0,0,5,1,0,0,1.5533,0.754717,40,53,0.153846,0,0,0,0,0,0,0,0,1,0,0,3,0.5,4,2,0.25,5,4,1,0.0,0,0.25,8,2,13,0,0,0.135745,0.1424,0.0,1.5533,1,1,0,0,0,1.5533,0,0,0,0.333333,9,3,120,0,0.759259,54,41,0.692308,26,18,0,0,1,1,1,0,1,0,2,0.0,0,0,2,79,0,0,0,120,1,0.0,0,9,1,1.0,1,1,9,0,0.0,8,0.0,0,0,2,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Gruger Max,Centrocampista,Titolare,6.8,0jXTcBON,0,0,0,0,0,1,0,0,1.5533,0.780488,32,41,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,2,0.0,1,0,0,0.0,0,0.333333,3,1,4,0,0,0.058292,0.0,0.0,1.5533,1,0,0,0,0,1.5533,0,0,0,0.333333,3,1,80,0,0.780488,41,32,0.5,10,5,0,0,0,0,0,0,0,0,0,1.0,1,1,0,46,0,0,0,80,1,0.0,0,3,0,1.0,2,2,7,0,0.0,2,0.0,0,0,1,1,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Sylla Moussa,Attaccante,Titolare,7.7,0jXTcBON,0,0,0,0,5,0,0,0,1.5533,0.785714,22,28,0.818182,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,6,1,0,0.833333,5,0.8,5,4,11,0,0,0.21453,1.1641,1.2941,1.5533,0,3,0,0,0,1.5533,0,0,0,1.0,2,2,120,1,0.8,30,24,0.8125,16,13,0,0,1,7,1,0,4,3,8,1.0,1,1,12,49,0,0,0,120,2,0.0,0,1,1,0.5,1,2,4,0,0.0,3,0.0,0,0,9,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Heekeren Justin,Portiere,Titolare,8.5,0jXTcBON,0,0,0,0,0,0,0,0,1.5533,0.714286,15,21,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1.0,1,1,1,0,0,0.035666,0.0,0.0,1.5533,0,1,0,0,0,1.5533,0,4,9,0.551724,29,16,120,0,0.648649,37,24,0.583333,12,7,0,4,0,0,0,0,0,0,0,0.0,0,0,0,58,4,0,0,120,1,0.0,0,3,0,0.0,0,0,12,0,0.0,16,1.0,5,5,1,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Kurucay Hasan,Difensore centrale,Titolare,7.5,0jXTcBON,0,0,0,0,0,0,0,0,1.5533,0.836066,51,61,0.8,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0,0,0.0,2,0,0,0.5,1,1.0,3,3,5,0,0,0.182767,0.0,0.0,1.5533,0,1,0,0,0,1.5533,0,0,0,0.0,4,0,80,0,0.84127,63,53,0.736842,19,14,0,0,0,0,0,0,0,0,0,0.5,2,1,0,79,0,0,0,80,1,0.0,0,1,0,0.0,0,0,12,0,0.0,5,0.0,0,0,4,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Hojlund Emil,Centrocampista offensivo,Titolare,6.3,0jXTcBON,0,0,0,0,2,0,0,0,1.5533,0.428571,6,14,0.444444,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,8,0,0,0.5,4,0.0,1,0,9,0,0,0.008728,0.1487,0.4553,1.5533,1,0,0,0,0,1.5533,0,0,0,0.0,1,0,69,0,0.428571,14,6,0.375,8,3,0,0,0,1,1,0,0,2,2,0.0,0,0,3,22,0,0,0,69,0,0.0,0,0,0,0.0,0,0,1,0,0.0,1,0.0,0,0,4,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Lasme Bryan,Attaccante,Subentrato,8.4,0jXTcBON,0,0,0,0,3,0,0,0,0.0,0.583333,7,12,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0.0,2,1,0,1.0,2,0.333333,3,1,5,0,0,0.031335,0.4334,1.4615,0.0,2,0,1,0,0,0.0,1,0,0,0.0,0,0,40,0,0.583333,12,7,0.714286,7,5,0,0,1,5,0,2,2,2,5,0.0,1,0,7,26,0,0,0,40,1,0.0,0,1,0,0.0,0,0,0,0,0.0,3,0.0,0,0,3,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Gantenbein Adrian,Difensore,Subentrato,6.8,0jXTcBON,0,0,0,0,3,0,0,0,0.0,0.625,5,8,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,0,1.0,1,0.8,5,4,6,0,0,0.00399,0.0118,0.0087,0.0,0,2,0,0,0,0.0,0,0,0,0.0,1,0,30,0,0.666667,9,6,0.666667,3,2,0,0,0,0,1,0,0,1,1,0.5,2,1,2,21,0,0,0,30,0,0.0,0,0,0,0.0,0,0,1,0,0.0,1,0.0,0,0,5,0,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Katic Nikola,Difensore centrale,Titolare,8.5,0jXTcBON,0,0,0,0,0,1,0,0,1.5533,0.803922,41,51,0.666667,0,0,0,0,0,0,1,0,0,0,1,25,0.0,0,0,0.0,20,0,0,0.65,13,0.75,4,3,24,0,0,0.054776,0.0394,0.0,1.5533,0,2,0,0,0,1.5533,1,0,0,0.25,4,1,120,0,0.792453,53,42,0.333333,9,3,0,0,1,2,0,2,1,0,2,1.0,1,1,9,94,0,0,0,120,2,0.0,0,3,1,0.0,0,0,2,0,0.0,5,0.0,0,0,16,1,0,0,0.0,0
DFB-Pokal,1/32 finale,17.08.2025,Lokomotive Leipzig,Schalke,Ospite,Schalke,Karaman Kenan,Centrocampista offensivo,Titolare,7.0,0jXTcBON,0,0,0,0,4,0,0,0,1.5533,0.766667,23,30,0.333333,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0.5,11,2,1,0.363636,4,0.285714,7,2,18,0,0,0.23327,0.1023,0.0,1.5533,2,0,0,0,0,1.5533,0,0,0,0.0,0,0,90,1,0.766667,30,23,0.666667,18,12,0,0,1,1,0,0,0,0,1,0.0,1,0,5,42,0,0,0,90,1,0.0,0,6,1,1.0,3,3,2,0,0.0,2,0.0,0,0,6,0,0,0,0.0,0
