Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Modulo,Gruppo,Ordine,Numero,Giocatore,Ruolo,Rating,Entrato al,Uscito al,ID partita
DFB-Pokal,1/8 FINALE,02.12.2025,Hertha,Kaiserslautern,Ospite,Kaiserslautern,3-4-2-1,Titolare,11,9,Prtajin I.,,6.1,,74',nFwMgQXR
DFB-Pokal,1/8 FINALE,02.12.2025,Hertha,Kaiserslautern,Ospite,Kaiserslautern,3-4-2-1,Panchina,1,48,Alidou F.,,6.3,62',,nFwMgQXR
DFB-Pokal,1/8 FINALE,02.12.2025,Hertha,Kaiserslautern,Ospite,Kaiserslautern,3-4-2-1,Panchina,2,23,Aremu A.,,,83',,nFwMgQXR
DFB-Pokal,1/8 FINALE,02.12.2025,Hertha,Kaiserslautern,Ospite,Kaiserslautern,3-4-2-1,Panchina,3,22,Haas M.,,6.3,74',,nFwMgQXR
DFB-Pokal,1/8 FINALE,02.12.2025,Hertha,Kaiserslautern,Ospite,Kaiserslautern,3-4-2-1,Panchina,4,19,Hanslik D.,,6.3,74',,nFwMgQXR
DFB-Pokal,1/8 FINALE,02.12.2025,Hertha,Kaiserslautern,Ospite,Kaiserslautern,3-4-2-1,Panchina,5,44,Hofmeister D.,,,,,nFwMgQXR
DFB-Pokal,1/8 FINALE,02.12.2025,Hertha,Kaiserslautern,Ospite,Kaiserslautern,3-4-2-1,Panchina,6,1,Krahl J.,Portiere,,,,nFwMgQXR
DFB-Pokal,1/8 FINALE,02.12.2025,Hertha,Kaiserslautern,Ospite,Kaiserslautern,3-4-2-1,Panchina,7,20,Raschl T.,,,,,nFwMgQXR
DFB-Pokal,1/8 FINALE,02.12.2025,Hertha,Kaiserslautern,Ospite,Kaiserslautern,3-4-2-1,Panchina,8,37,Robinson L.,,6.7,46',,nFwMgQXR
DFB-Pokal,1/8 FINALE,02.12.2025,Hertha,Kaiserslautern,Ospite,Kaiserslautern,3-4-2-1,Panchina,9,29,Tachie R.,,,,,nFwMgQXR
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,1,33,Nicolas M.,Portiere,6.4,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,2,29,Scally J.,,6.6,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,3,30,Elvedi N.,Capitano,6.5,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,4,4,Diks K.,,6.4,,86',dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,5,9,Honorat F.,,7.6,,68',dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,6,7,Stoger K.,,6.7,,86',dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,7,6,Engelhardt Y.,,6.7,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,8,26,Ullrich L.,,5.5,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,9,18,Machino S.,,6.4,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,10,13,Reyna G.,,6.1,,68',dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Titolare,11,15,Tabakovic H.,,7.2,,86',dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Panchina,1,22,Fraulo O.,,,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Panchina,2,5,Friedrich M.,,,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Panchina,3,34,Herrmann C.,,6.0,68',,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Panchina,4,11,Kleindienst T.,,,86',,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Panchina,5,36,Mohya W.,,,86',,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Panchina,6,20,Netz L.,,,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Panchina,7,42,Pereira Cardoso T.,Portiere,,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Panchina,8,28,Ranos G.,,,86',,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Casa,Monchengladbach,3-4-2-1,Panchina,9,27,Reitz R.,,6.7,68',,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,1,22,Vasilj N.,Portiere,7.6,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,2,11,Pyrka A.,,6.3,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,3,5,Wahl H.,,7.1,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,4,8,Smith E.,,7.7,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,5,3,Mets K.,,6.5,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,6,23,Oppie L.,,7.3,,90+1',dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,7,16,Fujita J.,,8.0,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,8,6,Sands J.,,6.6,,90+1',dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,9,7,Irvine J.,Capitano,7.7,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,10,28,Pereira Lage M.,,5.9,,89',dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Titolare,11,19,Kaars M.,,8.0,,89',dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Panchina,1,20,Ahlstrand E.,,,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Panchina,2,9,Ceesay A.,,,89',,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Panchina,3,25,Dzwigala A.,,,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Panchina,4,26,Jones R.J.,,,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Panchina,5,24,Metcalfe C.,,,90+1',,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Panchina,6,21,Ritzka L.,,,90+1',,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Panchina,7,2,Saliakas M.,,,,,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Panchina,8,10,Sinani D.,,,89',,dlPil4ek
DFB-Pokal,1/8 FINALE,02.12.2025,Monchengladbach,St. Pauli,Ospite,St. Pauli,5-4-1,Panchina,9,1,Voll B. A.,Portiere,,,,dlPil4ek
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,1,20,Zieler R.,Portiere,7.4,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,2,2,Schmied J.,,5.8,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,3,5,Krauss T.,,5.9,,75',UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,4,6,Martel E.,,5.4,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,5,28,Sebulonsen S.,,5.7,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,6,18,Johannesson I.,,6.6,,79',UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,7,16,Kaminski J.,,6.4,,79',UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,8,32,Lund K.,,6.6,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,9,30,Bulter M.,,6.5,,65',UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,10,9,Ache R.,,7.6,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Titolare,11,13,El Mala S.,,5.6,,65',UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Panchina,1,17,Castro-Montes A.,,,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Panchina,2,25,Gazibegovic J.,,,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Panchina,3,3,Heintz D.,,,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Panchina,4,8,Huseinbasic D.,,6.2,65',,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Panchina,5,11,Kainz F.,,6.4,75',,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Panchina,6,37,Maina L.,,6.4,79',,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Panchina,7,39,Ozkacar C.,,6.3,65',,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Panchina,8,1,Schwabe M.,Portiere,,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Casa,Colonia,3-4-3,Panchina,9,7,Waldschmidt L.,,6.6,79',,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,1,40,Urbig J.,Portiere,7.6,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,2,27,Laimer K.,,7.4,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,3,2,Upamecano D.,,7.5,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,4,4,Tah J.,,7.6,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,5,44,Stanisic J.,,6.8,,87',UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,6,6,Kimmich J.,Capitano,7.9,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,7,45,Pavlovic A.,,6.4,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,8,17,Olise M.,,8.2,,77',UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,9,7,Gnabry S.,,6.8,,62',UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,10,14,Diaz L.,,8.8,,88',UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Titolare,11,9,Kane H.,,9.1,,87',UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Panchina,1,20,Bischof T.,,,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Panchina,2,23,Boey S.,,,87',,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Panchina,3,8,Goretzka L.,,6.5,62',,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Panchina,4,22,Guerreiro R.,,,88',,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Panchina,5,11,Jackson N.,,,87',,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Panchina,6,42,Karl L.,,5.9,77',,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Panchina,7,3,Kim Min-Jae,,,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Panchina,8,48,Klanac L.,Portiere,,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Panchina,9,36,Mike W.,,,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Colonia,Bayern,Ospite,Bayern,4-2-3-1,Panchina,10,26,Ulreich S.,Portiere,,,,UTBdLGkg
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,1,1,Schuhen M.,Portiere,7.6,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,2,6,Pfeiffer P.,,7.3,,76',QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,3,5,Maglica M.,,8.6,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,4,32,Holland F.,,7.3,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,5,2,Lopez S.,,7.7,,76',QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,6,17,Klefisch K.,,7.3,,76',QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,7,16,Akiyama H.,,7.6,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,8,8,Marseiler L.,,7.9,,80',QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,9,34,Corredor K.,,6.2,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,10,9,Hornby F.,,8.1,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Titolare,11,7,Lidberg I.,,6.0,,59',QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Panchina,1,26,Bader M.,,6.4,76',,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Panchina,2,27,Bialek B.,,7.4,59',,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Panchina,3,10,Boetius J-P.,,,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Panchina,4,24,Borner B.,Portiere,,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Panchina,5,3,Klassen L.,,,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Panchina,6,21,Papela M.,,6.4,76',,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Panchina,7,23,Richter M.,,,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Panchina,8,20,Vukotic A.,,6.3,76',,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Casa,Darmstadt,3-4-2-1,Panchina,9,28,Will P.,,,80',,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,1,1,Karius L.,Portiere,5.4,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,2,43,Ayhan M.,,5.9,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,3,25,Katic N.,,5.9,,63',QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,4,4,Kurucay H.,,6.8,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,5,17,Gantenbein A.,,5.7,,71',QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,6,23,El-Faouzi S.,,5.9,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,7,6,Schallenberg R.,,6.6,,71',QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,8,27,Porath F.,,6.7,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,9,14,Bachmann J.,,5.1,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,10,19,Karaman K.,Capitano,5.9,,63',QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Titolare,11,9,Sylla M.,,5.7,,63',QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Panchina,1,30,Donkor A.,,6.3,71',,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Panchina,2,37,Gruger M.,,6.4,71',,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Panchina,3,28,Heekeren J.,Portiere,,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Panchina,4,41,Matriciani H.,,,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Panchina,5,39,Remmert P.,,6.3,63',,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Panchina,6,2,Sanchez F.,,6.1,63',,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Panchina,7,35,Wallentowitz M.,,,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Panchina,8,8,Younes A.,,7.1,63',,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Darmstadt,Schalke,Ospite,Schalke,3-4-2-1,Panchina,9,16,Zalazar M.,,,,,QZTU6Hz0
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,1,33,Kastenmeier F.,Portiere,6.4,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,2,25,Zimmermann M.,,6.3,,53',Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,3,15,Oberdorf T.,,6.7,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,4,2,Daland J.,,6.7,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,5,4,Schmidt K.,,7.1,,78',Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,6,8,El Azzouzi A.,,7.7,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,7,6,Breithaupt T.,,7.0,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,8,10,Rasmussen C.,,7.0,,79',Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,9,23,Appelkamp S.,,6.6,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,10,24,Muslija F.,,6.3,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Titolare,11,13,Itten C.,,6.2,,22',Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Panchina,1,9,Celar Z.,,,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Panchina,2,30,de Wijs J.,,,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Panchina,3,44,Egouli E.,,,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Panchina,4,5,Heyer M.,,6.6,53',,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Panchina,5,19,Iyoha E.,,,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Panchina,6,1,Lotka M.,Portiere,,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Panchina,7,7,Raimund L.,,6.7,79',,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Panchina,8,22,Schmidt D.,,5.8,22',,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Casa,Dusseldorf,4-2-3-1,Panchina,9,46,Suso S.,,6.4,78',,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Ospite,Friburgo,4-2-3-1,Titolare,1,21,Muller F.,Portiere,7.0,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Ospite,Friburgo,4-2-3-1,Titolare,2,17,Kubler L.,,6.4,,88',Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Ospite,Friburgo,4-2-3-1,Titolare,3,28,Ginter M.,,6.5,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Ospite,Friburgo,4-2-3-1,Titolare,4,3,Lienhart P.,,7.4,,,Ugemfvif
DFB-Pokal,1/16 FINALE,29.10.2025,Dusseldorf,Friburgo,Ospite,Friburgo,4-2-3-1,Titolare,5,30,Gunter C.,Capitano,6.3,,63',Ugemfvif
