Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Modulo,Gruppo,Ordine,Numero,Giocatore,Ruolo,Rating,Entrato al,Uscito al,ID partita
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Titolare,4,6,Ranieri L.,Capitano,6.1,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Titolare,5,62,Balbo L.,,5.4,,66',hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Titolare,6,80,Fabbian G.,,6.7,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Titolare,7,27,Ndour C.,,6.1,,66',hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Titolare,8,4,Brescianini M.,,5.5,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Titolare,9,17,Harrison J.,,6.0,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Titolare,10,91,Piccoli R.,,6.3,,66',hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Titolare,11,22,Fazzini J.,,6.0,,73',hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,1,63,Bonanno P.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,2,61,Braschi R.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,3,43,de Gea D.,Portiere,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,4,64,Deli L.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,5,44,Fagioli N.,,6.6,66',,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,6,21,Gosens R.,,6.3,66',,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,7,10,Gudmundsson A.,,6.2,66',,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,8,23,Kospo E.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,9,60,Kouadio E.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,10,1,Lezzerini L.,Portiere,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,11,5,Pongracic M.,,,84',,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,12,67,Sadotti E.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Casa,Fiorentina,4-3-3,Panchina,13,19,Solomon M.,,6.7,73',,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,1,1,Butez J.,Portiere,7.3,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,2,77,Van der Brempt I.,,7.1,,46',hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,3,14,Ramon J.,,7.5,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,4,34,Diego Carlos,,7.1,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,5,18,Moreno A.,,6.3,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,6,33,Da Cunha L.,Capitano,7.2,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,7,8,Roberto S.,,8.1,,70',hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,8,19,Kuhn N.,,8.1,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,9,6,Caqueret M.,,7.3,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,10,17,Rodriguez J.,,7.1,,70',hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Titolare,11,11,Douvikas A.,,6.6,,28',hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,1,42,Addai J.,,6.6,70',,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,2,20,Baturina M.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,3,56,De Paoli C.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,4,2,Kempf M. O.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,5,7,Morata A.,,,86',,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,6,10,Paz N.,,7.6,28',86',hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,7,23,Perrone M.,,6.6,70',,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,8,58,Pisati S.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,9,28,Smolcic I.,,6.6,46',,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,10,21,Tornqvist N.,Portiere,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,11,3,Valle A.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,12,22,Vigorito M.,Portiere,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,27.01.2026,Fiorentina,Como,Ospite,Como,4-2-3-1,Panchina,13,31,Vojvoda M.,,,,,hlp6vKjL
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,1,99,Svilar M.,Portiere,5.6,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,2,19,Celik Z.,,7.0,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,3,24,Ziolkowski J.,,6.7,,46',nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,4,87,Ghilardi D.,,6.1,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,5,2,Rensch D.,,6.5,,46',nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,6,4,Cristante B.,Capitano,6.8,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,7,61,Pisilli N.,,6.1,,58',nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,8,43,Wesley Franca,,8.5,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,9,18,Soule M.,,6.5,,58',nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,10,31,Bailey L.,,7.0,,80',nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Titolare,11,92,El Shaarawy S.,,6.5,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Panchina,1,68,Arena A.,,7.0,80',,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Panchina,2,69,Bah M.,,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Panchina,3,21,Dybala P.,,6.5,58',,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Panchina,4,22,Hermoso M.,,7.2,46',,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Panchina,5,17,Kone M.,,6.7,58',,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Panchina,6,77,Lulli E.,,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Panchina,7,5,Ndicka E.,,6.5,46',,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Panchina,8,12,Tsimikas K.,,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Panchina,9,32,Vasquez Llach D. S.,Portiere,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Casa,Roma,3-4-3,Panchina,10,91,Zelezny R.,Portiere,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,1,1,Paleari A.,Portiere,6.9,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,2,61,Tameze A.,,5.6,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,3,44,Ismajli A.,,7.7,,70',nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,4,23,Coco S.,,5.9,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,5,20,Lazaro V.,,5.8,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,6,10,Vlasic N.,Capitano,8.6,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,7,6,Ilkhan E.,,8.4,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,8,66,Gineitis G.,,6.8,,70',nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,9,7,Aboukhlal Z.,,6.5,,86',nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,10,18,Simeone G.,,6.0,,70',nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Titolare,11,19,Adams C.,,8.6,,88',nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,1,94,Acquah W.,,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,2,14,Anjorin F.,,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,3,22,Casadei C.,,6.8,70',,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,4,21,Dembele A.,,,86',,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,5,81,Israel F.,Portiere,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,6,13,Maripan G.,,6.6,70',,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,7,26,Ngonge C.,,,88',,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,8,92,Njie A.,,6.7,70',,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,9,93,Pellini M.,,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,10,71,Popa M.,Portiere,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,13.01.2026,Roma,Torino,Ospite,Torino,3-5-2,Panchina,11,91,Zapata D.,,,,,nHEM6Zzq
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,1,35,Mandas C.,Portiere,7.5,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,2,77,Marusic A.,,6.8,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,3,34,Gila M.,,7.0,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,4,13,Romagnoli A.,,7.2,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,5,3,Pellegrini Lu.,,6.7,,71',UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,6,8,Guendouzi M.,,6.6,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,7,5,Vecino M.,,6.5,,58',UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,8,26,Basic T.,,6.9,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,9,18,Isaksen G.,,6.3,,83',UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,10,11,Castellanos T.,,6.4,,58',UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Titolare,11,10,Zaccagni M.,Capitano,7.4,,83',UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,1,21,Belahyane R.,,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,2,22,Cancellieri M.,,,83',,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,3,7,Dele-Bashiru F.,,6.6,58',,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,4,19,Dia B.,,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,5,55,Furlanetto A.,Portiere,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,6,29,Lazzari M.,,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,7,14,Noslin T.,,6.6,58',,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,8,4,Patric,,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,9,9,Pedro,,,83',,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,10,94,Provedel I.,Portiere,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,11,25,Provstgaard O.,,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Casa,Lazio,4-3-3,Panchina,12,17,Tavares N.,,7.1,71',,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,1,16,Maignan M.,Portiere,6.6,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,2,23,Tomori F.,,6.8,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,3,5,De Winter K.,,6.5,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,4,31,Pavlovic S.,,5.6,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,5,56,Saelemaekers A.,,6.1,,64',UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,6,4,Ricci S.,,6.9,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,7,30,Jashari A.,,6.5,,81',UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,8,12,Rabiot A.,,6.3,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,9,2,Estupinan P.,,7.1,,87',UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,10,8,Loftus-Cheek R.,,6.3,,81',UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Titolare,11,10,Leao R.,,5.8,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Panchina,1,33,Bartesaghi D.,,,87',,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Panchina,2,46,Gabbia M.,,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Panchina,3,14,Modric L.,,,81',,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Panchina,4,18,Nkunku C.,,6.2,64',,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Panchina,5,27,Odogu D.,,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Panchina,6,11,Pulisic C.,,,81',,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Panchina,7,42,Sala E.,,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Panchina,8,1,Terracciano P.,Portiere,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,Ospite,Milan,3-5-1-1,Panchina,9,96,Torriani L.,Portiere,,,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,1,13,Ravaglia F.,Portiere,7.0,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,2,2,Holm E.,,7.7,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,3,14,Heggem T.,,7.1,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,4,26,Lucumi J.,,7.2,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,5,22,Lykogiannis C.,,7.6,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,6,19,Ferguson L.,Capitano,7.4,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,7,77,Sulemana I.,,7.5,,70',Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,8,10,Bernardeschi F.,,8.2,,80',Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,9,80,Fabbian G.,,7.1,,80',Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,10,11,Rowe J.,,7.4,,70',Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Titolare,11,24,Dallinga T.,,6.1,,70',Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,1,28,Cambiaghi N.,,,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,2,9,Castro S.,,7.6,70',,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,3,29,De Silvestri L.,,,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,4,30,Dominguez B.,,6.7,70',,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,5,82,Franceschelli M.,Portiere,,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,6,17,Immobile C.,,5.8,80',,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,7,33,Miranda J.,,,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,8,6,Moro N.,,,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,9,21,Odgaard J.,,6.2,80',,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,10,7,Orsolini R.,,,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,11,25,Pessina M.,Portiere,,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,12,4,Pobega T.,,6.8,70',,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Casa,Bologna,4-2-3-1,Panchina,13,20,Zortea N.,,,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,1,13,Guaita V.,Portiere,6.4,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,2,63,Trabucchi N.,,5.5,,55',Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,3,37,Troilo M.,,6.3,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,4,15,Delprato E.,Capitano,5.9,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,5,27,Britschgi S.,,6.0,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,6,25,Cremaschi B.,,5.6,,86',Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,7,16,Keita M.,,6.0,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,8,24,Ordonez C.,,6.1,,86',Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,9,18,Lovik M.,,6.7,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,10,7,Benedyczak A.,,6.7,,65',Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Titolare,11,17,Ondrejka J.,,6.6,,46',Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Panchina,1,11,Almqvist P.,,,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Panchina,2,19,Begic T.,,,,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,Ospite,Parma,3-5-2,Panchina,3,10,Bernabe A.,,,,,Cv4b8uQF
