Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,58',Casa,Sostituzione - Entra,Noslin T.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,64',Ospite,Sostituzione - Esce,Saelemaekers A.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,64',Ospite,Sostituzione - Entra,Nkunku C.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,71',Casa,Sostituzione - Esce,Pellegrini Lu.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,71',Casa,Sostituzione - Entra,Tavares N.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,80',Casa,Gol,Zaccagni M.,1-0,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,80',Casa,Assist,Tavares N.,1-0,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,81',Ospite,Sostituzione - Esce,Loftus-Cheek R.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,81',Ospite,Sostituzione - Entra,Pulisic C.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,81',Ospite,Sostituzione - Esce,Jashari A.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,81',Ospite,Sostituzione - Entra,Modric L.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,83',Casa,Sostituzione - Esce,Zaccagni M.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,83',Casa,Sostituzione - Entra,Pedro,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,83',Casa,Sostituzione - Esce,Isaksen G.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,83',Casa,Sostituzione - Entra,Cancellieri M.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,84',Ospite,Cartellino Giallo,De Winter K.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,87',Ospite,Sostituzione - Esce,Estupinan P.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Lazio,Milan,2 Tempo,87',Ospite,Sostituzione - Entra,Bartesaghi D.,,UcuV0FZA
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,1 Tempo,13',Ospite,Gol,Benedyczak A.,0-1,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,1 Tempo,13',Ospite,Assist,Lovik M.,0-1,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,1 Tempo,38',Casa,Gol,Rowe J.,1-1,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,46',Ospite,Sostituzione - Esce,Ondrejka J.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,46',Ospite,Sostituzione - Entra,Oristanio G.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,55',Ospite,Sostituzione - Esce,Trabucchi N.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,55',Ospite,Sostituzione - Entra,Estevez N.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,65',Ospite,Sostituzione - Esce,Benedyczak A.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,65',Ospite,Sostituzione - Entra,Cutrone P.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,70',Casa,Sostituzione - Esce,Rowe J.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,70',Casa,Sostituzione - Entra,Dominguez B.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,70',Casa,Sostituzione - Esce,Sulemana I.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,70',Casa,Sostituzione - Entra,Pobega T.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,70',Casa,Sostituzione - Esce,Dallinga T.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,70',Casa,Sostituzione - Entra,Castro S.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,72',Ospite,Cartellino Giallo,Cremaschi B.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,80',Casa,Sostituzione - Esce,Fabbian G.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,80',Casa,Sostituzione - Entra,Odgaard J.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,80',Casa,Sostituzione - Esce,Bernardeschi F.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,80',Casa,Sostituzione - Entra,Immobile C.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,86',Ospite,Sostituzione - Esce,Cremaschi B.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,86',Ospite,Sostituzione - Entra,Djuric M.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,86',Ospite,Sostituzione - Esce,Ordonez C.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,86',Ospite,Sostituzione - Entra,Hernani,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,86',Ospite,Cartellino Giallo,Hernani,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,87',Casa,Cartellino Giallo,Pobega T.,,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,89',Casa,Gol,Castro S.,2-1,Cv4b8uQF
Coppa Italia,1/8 FINALE,04.12.2025,Bologna,Parma,2 Tempo,89',Casa,Assist,Holm E.,2-1,Cv4b8uQF
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,1 Tempo,18',Casa,Gol,Diouf A.,1-0,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,1 Tempo,18',Casa,Assist,Frattesi D.,1-0,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,1 Tempo,20',Casa,Gol,Esposito F.,2-0,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,1 Tempo,34',Casa,Gol,Thuram M.,3-0,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,1 Tempo,34',Casa,Assist,Zielinski P.,3-0,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,1 Tempo,45',Ospite,Cartellino Giallo,Korac S.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,46',Casa,Sostituzione - Esce,Zielinski P.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,46',Casa,Sostituzione - Entra,Mkhitaryan H.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,46',Ospite,Sostituzione - Esce,Sidibe A.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,46',Ospite,Sostituzione - Entra,Schingtienne J.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,51',Casa,Gol,Thuram M.,4-0,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,51',Casa,Assist,Frattesi D.,4-0,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,60',Casa,Sostituzione - Esce,Luis Henrique,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,60',Casa,Sostituzione - Entra,Cocchi M.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,60',Casa,Sostituzione - Esce,Thuram M.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,60',Casa,Sostituzione - Entra,Bonny A.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,64',Ospite,Sostituzione - Esce,Haps R.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,64',Ospite,Sostituzione - Entra,Fila D.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,66',Ospite,Gol,Sagrado R.,4-1,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,75',Casa,Gol,Bonny A.,5-1,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,75',Casa,Assist,Mkhitaryan H.,5-1,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,79',Casa,Sostituzione - Esce,Esposito F.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,79',Casa,Sostituzione - Entra,Spinacce M.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,79',Casa,Sostituzione - Esce,Sucic P.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,79',Casa,Sostituzione - Entra,Bovo L.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,81',Ospite,Sostituzione - Esce,Casas A.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,81',Ospite,Sostituzione - Entra,Adorante A.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,81',Ospite,Sostituzione - Esce,Lella N.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,81',Ospite,Sostituzione - Entra,Perez K.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,81',Ospite,Sostituzione - Esce,Compagnon M.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Inter,Venezia,2 Tempo,81',Ospite,Sostituzione - Entra,Hainaut A.,,jBda0F3B
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,1 Tempo,22',Ospite,Cartellino Giallo,Luperto S.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,1 Tempo,28',Casa,Gol,Lucca L.,1-0,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,1 Tempo,28',Casa,Assist,Vergara A.,1-0,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,55',Ospite,Sostituzione - Esce,Pavoletti L.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,55',Ospite,Sostituzione - Entra,Borrelli G.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,56',Ospite,Sostituzione - Esce,Kilicsoy S.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,56',Ospite,Sostituzione - Entra,Prati M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,56',Ospite,Sostituzione - Esce,Gaetano G.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,56',Ospite,Sostituzione - Entra,Esposito Se.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,61',Casa,Sostituzione - Esce,Ambrosino G.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,61',Casa,Sostituzione - Entra,McTominay S.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,61',Ospite,Sostituzione - Esce,Rodriguez J.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,61',Ospite,Sostituzione - Entra,Idrissi R.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,67',Ospite,Gol,Esposito Se.,1-1,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,68',Casa,Sostituzione - Esce,Lucca L.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,68',Casa,Sostituzione - Entra,Hojlund R.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,68',Casa,Sostituzione - Esce,Mazzocchi P.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,68',Casa,Sostituzione - Entra,Buongiorno A.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,74',Casa,Sostituzione - Esce,Olivera M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,74',Casa,Sostituzione - Entra,Lang N.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,74',Casa,Sostituzione - Esce,Vergara A.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,74',Casa,Sostituzione - Entra,David Neres,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,80',Ospite,Cartellino Giallo,Prati M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,85',Ospite,Sostituzione - Esce,Deiola A.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,2 Tempo,85',Ospite,Sostituzione - Entra,Felici M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,1,Ospite,Rigore Assegnato,Obert A.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,1,Ospite,Rigore,Obert A.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,1,Casa,Rigore Assegnato,Politano M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,1,Casa,Rigore,Politano M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,2,Ospite,Rigore Assegnato,Borrelli G.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,2,Ospite,Rigore,Borrelli G.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,2,Casa,Rigore Assegnato,McTominay S.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,2,Casa,Rigore,McTominay S.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,3,Ospite,Rigore Assegnato,Prati M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,3,Ospite,Rigore,Prati M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,3,Casa,Rigore Assegnato,Lang N.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,3,Casa,Rigore,Lang N.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,4,Ospite,Rigore Assegnato,Felici M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,4,Ospite,Rigore sbagliato,Felici M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,4,Casa,Rigore Assegnato,Hojlund R.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,4,Casa,Rigore,Hojlund R.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,5,Ospite,Rigore Assegnato,Esposito Se.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,5,Ospite,Rigore,Esposito Se.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,5,Casa,Rigore Assegnato,David Neres,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,5,Casa,Rigore sbagliato,David Neres,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,6,Ospite,Rigore Assegnato,Luperto S.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,6,Ospite,Rigore,Luperto S.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,6,Casa,Rigore Assegnato,Elmas E.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,6,Casa,Rigore,Elmas E.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,7,Ospite,Rigore Assegnato,Adopo M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,7,Ospite,Rigore,Adopo M.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,7,Casa,Rigore Assegnato,Milinkovic-Savic V.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,7,Casa,Rigore,Milinkovic-Savic V.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,8,Ospite,Rigore Assegnato,Idrissi R.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,8,Ospite,Rigore,Idrissi R.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,8,Casa,Rigore Assegnato,Spinazzola L.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,8,Casa,Rigore,Spinazzola L.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,9,Ospite,Rigore Assegnato,Di Pardo A.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,9,Ospite,Rigore,Di Pardo A.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,9,Casa,Rigore Assegnato,Juan Jesus,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,9,Casa,Rigore,Juan Jesus,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,10,Ospite,Rigore Assegnato,Luvumbo Z.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,10,Ospite,Rigore sbagliato,Luvumbo Z.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,10,Casa,Rigore Assegnato,Buongiorno A.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Napoli,Cagliari,Rigori,10,Casa,Rigore,Buongiorno A.,,lAhdI8Q7
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,1 Tempo,19',Casa,Gol,Djimsiti B.,1-0,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,1 Tempo,19',Casa,Assist,Zalewski N.,1-0,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,1 Tempo,21',Casa,Sostituzione - Esce,Sulemana K.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,1 Tempo,21',Casa,Sostituzione - Entra,Maldini D.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,1 Tempo,36',Ospite,Cartellino Rosso,Fini S.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,46',Ospite,Sostituzione - Esce,Carboni V.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,46',Ospite,Sostituzione - Entra,Marcandalli A.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,54',Casa,Gol,De Roon M.,2-0,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,54',Casa,Assist,Maldini D.,2-0,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,60',Casa,Sostituzione - Esce,Djimsiti B.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,60',Casa,Sostituzione - Entra,Brescianini M.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,60',Casa,Sostituzione - Esce,Kolasinac S.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,60',Casa,Sostituzione - Entra,Ahanor H.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,61',Casa,Sostituzione - Esce,De Ketelaere C.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,61',Casa,Sostituzione - Entra,Samardzic L.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,71',Ospite,Sostituzione - Esce,Frendrup M.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,71',Ospite,Sostituzione - Entra,Onana J.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,71',Ospite,Sostituzione - Esce,Ekhator J.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,71',Ospite,Sostituzione - Entra,Ekuban C.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,71',Ospite,Sostituzione - Esce,Stanciu N.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,71',Ospite,Sostituzione - Entra,Cuenca Martinez H. F.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,74',Casa,Sostituzione - Esce,Bellanova R.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,74',Casa,Sostituzione - Entra,Bernasconi L.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,78',Ospite,Sostituzione - Esce,Norton-Cuffy B.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,78',Ospite,Sostituzione - Entra,Venturino L.,,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,82',Casa,Gol,Pasalic M.,3-0,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,82',Casa,Assist,Scamacca G.,3-0,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,90+1',Casa,Gol,Ahanor H.,4-0,nT4jpxVs
Coppa Italia,1/8 FINALE,03.12.2025,Atalanta,Genoa,2 Tempo,90+1',Casa,Assist,Samardzic L.,4-0,nT4jpxVs
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,1 Tempo,23',Casa,Autogol,Palma M.,1-0,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,56',Casa,Sostituzione - Esce,Gatti F.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,56',Casa,Sostituzione - Entra,Locatelli M.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,59',Ospite,Sostituzione - Esce,Zarraga O.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,59',Ospite,Sostituzione - Entra,Miller L.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,59',Ospite,Sostituzione - Esce,Zaniolo N.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,59',Ospite,Sostituzione - Entra,Bravo I.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,68',Ospite,Cartellino Giallo,Palma M.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,68',Casa,Rigore Assegnato,Locatelli M.,2-0,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,68',Casa,Rigore,Locatelli M.,2-0,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,71',Ospite,Sostituzione - Esce,Palma M.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,71',Ospite,Sostituzione - Entra,Gueye I.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,71',Ospite,Sostituzione - Esce,Atta A.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,71',Ospite,Sostituzione - Entra,Ekkelenkamp J.,,nofsDllf
Coppa Italia,1/8 FINALE,02.12.2025,Juventus,Udinese,2 Tempo,74',Casa,Sostituzione - Esce,David J.,,nofsDllf
