Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Modulo,Gruppo,Ordine,Numero,Giocatore,Ruolo,Rating,Entrato al,Uscito al,ID partita
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Titolare,2,2,Bennett L.,,7.2,,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Titolare,3,23,Jobe M.,,6.8,,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Titolare,4,16,Ibsen Rossi Z.,,7.7,,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Titolare,5,22,Bradshaw Z.,,6.0,,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Titolare,6,7,Brophy J.,,5.5,,72',EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Titolare,7,8,Smith K.,Capitano,6.3,,64',EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Titolare,8,21,McLoughlin S.,,5.6,,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Titolare,9,15,Mayor A.,,5.8,,64',EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Titolare,10,19,Lavery S.,,5.6,,64',EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Titolare,11,17,Mpanzu P.,,5.7,,72',EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Panchina,1,4,Ball D.,,6.3,64',,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Panchina,2,26,Gibbons J.,,,,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Panchina,3,25,Hughes B.,Portiere,,,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Panchina,4,10,Kachunga E.,,6.5,72',,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Panchina,5,11,Kaikai S.,,6.5,64',,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Panchina,6,14,Knight B.,,6.5,72',,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Panchina,7,20,Kouassi K.,,6.4,64',,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Panchina,8,3,Purrington B.,,,,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,Ospite,Cambridge Utd,4-4-2,Panchina,9,6,Watts K.,,,,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,1,13,Jeacock Z.,Portiere,5.8,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,2,2,Darikwa T.,Capitano,6.6,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,3,4,Montsma L.,,5.7,,85',jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,4,15,Bradley S.,,6.3,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,5,6,Towler R.,,6.2,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,6,22,Hamer T.,,7.2,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,7,18,House B.,,5.7,,71',jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,8,14,McGrandles C.,,7.4,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,9,24,Varfolomeev I.,,7.0,,71',jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,10,17,Street R.,,7.6,,71',jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Titolare,11,34,Draper F.,,6.5,,71',jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Panchina,1,8,Bayliss T.,,6.9,71',,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Panchina,2,9,Collins J.,,6.1,71',,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Panchina,3,7,Hackett-Fairchild R.,,6.6,71',,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Panchina,4,20,Obikwu J.,,6.3,71',,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Panchina,5,19,Okoronkwo F.,,,85',,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Panchina,6,3,Reach A.,,,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Panchina,7,12,Ring E.,,,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Panchina,8,11,Thorn O.,,,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Casa,Lincoln,5-3-2,Panchina,9,1,Wickens G.,Portiere,,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,1,12,Jorgensen F.,Portiere,5.9,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,2,27,Gusto M.,,7.5,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,3,23,Chalobah T.,,6.0,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,4,29,Fofana W.,,6.4,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,5,21,Hato J.,,6.6,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,6,17,Andrey Santos,,6.9,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,7,8,Fernandez E.,Capitano,6.4,,70',jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,8,11,Gittens J.,,6.5,,70',jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,9,40,Buonanotte F.,,7.1,,90+4',jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,10,49,Garnacho A.,,6.9,,59',jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Titolare,11,32,George T.,,7.9,,70',jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Panchina,1,25,Caicedo M.,,,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Panchina,2,3,Cucurella M.,,6.7,70',,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Panchina,3,41,Estêvão,,6.6,59',,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Panchina,4,58,Harrison O.,,,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Panchina,5,24,James R.,,,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Panchina,6,62,Mheuka S.,,6.7,70',,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Panchina,7,7,Neto P.,,7.1,70',,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Panchina,8,44,Slonina G.,Portiere,,,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,Ospite,Chelsea,4-2-3-1,Panchina,9,46,Walsh R.,,,90+4',,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,1,1,Tickle S.,Portiere,6.3,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,2,6,Weir J.,,6.3,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,3,4,Aimson W.,Capitano,7.4,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,4,3,Fox M.,,7.5,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,5,16,Adeeko B.,,6.1,,70',EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,6,21,Borges Rodrigues R.,,6.8,,70',EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,7,31,Cooper O.,,6.8,,70',EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,8,8,Wright C.,,6.5,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,9,44,Hungbo J.,,6.4,,80',EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,10,11,Costelloe D.,,5.3,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Titolare,11,37,Asamoah M.,,6.0,,46',EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Panchina,1,27,Brenan T.,,,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Panchina,2,20,McManaman C.,,6.6,46',,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Panchina,3,10,Mullin P.,,,80',,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Panchina,4,7,Murray F.,,6.4,70',,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Panchina,5,19,Robinson L.,,,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Panchina,6,48,Rogers J.,,,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Panchina,7,30,Savin T.,Portiere,,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Panchina,8,17,Smith M.,,6.3,70',,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Casa,Wigan,3-1-4-2,Panchina,9,14,Trevitt R.,,6.3,70',,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,1,50,Norris W.,Portiere,6.8,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,2,22,Back F.,,7.5,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,3,17,Casey D.,,7.4,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,4,45,Hagelskjaer A.,,7.4,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,5,23,Huggins N.,,6.9,,86',EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,6,42,Westergaard M.,,6.3,,46',EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,7,8,Boyd-Munce C.,,8.2,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,8,30,Abbott G.,,7.9,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,9,15,Tilley J.,,6.9,,57',EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,10,9,Fink B.,,5.6,,71',EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Titolare,11,24,McNeilly D.,,7.8,,71',EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Panchina,1,6,Allen T.,,,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Panchina,2,29,Bartolo J.,,6.3,71',,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Panchina,3,65,Gregory A.,,,86',,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Panchina,4,10,Leahy L.,,6.6,71',,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Panchina,5,51,Lowry A.,,6.2,46',,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Panchina,6,31,Moore S.,Portiere,,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Panchina,7,44,Onyedinma F.,,,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Panchina,8,37,Savage M.,,,,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,Ospite,Wycombe,3-5-2,Panchina,9,25,Skura D.,,6.6,57',,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,1,31,Johnstone S.,Portiere,8.2,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,2,2,Doherty M.,Capitano,7.0,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,3,4,Bueno S.,,7.3,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,4,37,Krejci L.,,7.2,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,5,3,Bueno H.,,6.8,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,6,5,Munetsi M.,,7.6,,81',4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,7,7,Andre,,8.2,,87',4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,8,27,Bellegarde J.,,6.5,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,9,10,Arias J.,,6.9,,81',4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,10,9,Larsen J.,,6.4,,68',4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Titolare,11,11,Hwang Hee-Chan,,6.7,,68',4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Panchina,1,12,Agbadou E.,,,87',,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Panchina,2,14,Arokodare T.,,7.7,68',,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Panchina,3,25,Bentley D.,Portiere,,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Panchina,4,21,Gomes R.,,6.3,68',,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Panchina,5,26,Hoever K.,,,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Panchina,6,8,Joao Gomes,,,81',,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Panchina,7,28,Lopez F.,,,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Panchina,8,24,Toti,,,81',,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Casa,Wolves,4-3-3,Panchina,9,6,Wolfe D.,,,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,1,12,Travers M.,Portiere,6.0,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,2,15,O'Brien J.,,7.5,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,3,6,Tarkowski J.,,6.6,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,4,5,Keane M.,,6.0,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,5,23,Coleman S.,Capitano,6.2,,78',4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,6,37,Garner J.,,7.2,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,7,42,Iroegbunam T.,,6.0,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,8,20,Dibling T.,,5.7,,58',4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,9,24,Alcaraz C.,,6.2,,46',4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,10,7,McNeil D.,,6.0,,59',4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Titolare,11,11,Barry T.,,6.7,,46',4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Panchina,1,39,Aznou A.,,,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Panchina,2,9,Beto,,6.5,46',,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Panchina,3,22,Dewsbury-Hall K.,,6.7,46',,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Panchina,4,18,Grealish J.,,6.5,59',,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Panchina,5,27,Gueye I.,,,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Panchina,6,31,King T.,Portiere,,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Panchina,7,16,Mykolenko V.,,6.6,78',,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Panchina,8,10,Ndiaye I.,,6.4,58',,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,Ospite,Everton,4-2-3-1,Panchina,9,2,Patterson N.,,,,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,1,25,Burton C.,Portiere,7.7,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,2,3,Brunt L.,,8.4,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,3,24,Scarr D.,,7.6,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,4,2,Doyle C.,,6.5,,79',KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,5,29,Barnett R.,,8.1,,72',KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,6,37,James M.,,8.2,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,7,14,Thomason G.,,6.7,,72',KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,8,7,McClean J.,Capitano,7.2,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,9,38,Lee E.,,7.3,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,10,33,Broadhead N.,,7.5,,72',KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Titolare,11,28,Smith S.,,8.0,,87',KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Panchina,1,4,Cleworth M.,,6.4,79',,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Panchina,2,6,Coady C.,,,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Panchina,3,15,Dobson G.,,6.3,72',,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Panchina,4,9,Hardie R.,,,87',,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Panchina,5,12,Kabore I.,,,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Panchina,6,47,Longman R.,,6.6,72',,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Panchina,7,19,Moore K.,,,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Panchina,8,27,O'Brien L.,,6.7,72',,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Casa,Wrexham,3-4-2-1,Panchina,9,1,Okonkwo A.,Portiere,,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,4-2-3-1,Titolare,1,25,Stevens J.,Portiere,6.9,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,4-2-3-1,Titolare,2,2,Abrefa K.,,5.9,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,4-2-3-1,Titolare,3,22,Stickland M.,Capitano,6.3,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,4-2-3-1,Titolare,4,5,Jacob M.,,8.5,,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,4-2-3-1,Titolare,5,19,Garcia A.,,6.1,,45',KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,Ospite,Reading,4-2-3-1,Titolare,6,4,Elliott B.,,6.6,,66',KdovsIpI
