Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,1 Tempo,45+2',Ospite,Cartellino Giallo,Smith K.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,60',Casa,Sostituzione - Esce,Reed H.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,60',Casa,Sostituzione - Entra,King J.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,60',Casa,Sostituzione - Esce,Traore A.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,60',Casa,Sostituzione - Entra,Chukwueze S.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,64',Ospite,Sostituzione - Esce,Smith K.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,64',Ospite,Sostituzione - Entra,Ball D.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,64',Ospite,Sostituzione - Esce,Mayor A.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,64',Ospite,Sostituzione - Entra,Kaikai S.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,64',Ospite,Sostituzione - Esce,Lavery S.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,64',Ospite,Sostituzione - Entra,Kouassi K.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,66',Casa,Gol,Smith Rowe E.,1-0,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,66',Casa,Assist,Castagne T.,1-0,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,72',Ospite,Sostituzione - Esce,Brophy J.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,72',Ospite,Sostituzione - Entra,Knight B.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,72',Ospite,Sostituzione - Esce,Mpanzu P.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,72',Ospite,Sostituzione - Entra,Kachunga E.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,82',Casa,Sostituzione - Esce,Smith Rowe E.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,82',Casa,Sostituzione - Entra,Berge S.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,82',Casa,Sostituzione - Esce,Jimenez R.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,82',Casa,Sostituzione - Entra,Rodrigo Muniz,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,87',Casa,Sostituzione - Esce,Kevin,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Fulham,Cambridge Utd,2 Tempo,87',Casa,Sostituzione - Entra,Wilson H.,,EidDexH8
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,1 Tempo,22',Ospite,Cartellino Giallo,Andrey Santos,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,1 Tempo,42',Casa,Gol,Street R.,1-0,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,1 Tempo,42',Casa,Assist,Varfolomeev I.,1-0,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,48',Ospite,Gol,George T.,1-1,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,50',Ospite,Gol,Buonanotte F.,1-2,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,50',Ospite,Assist,George T.,1-2,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,54',Ospite,Cartellino Giallo,Fernandez E.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,56',Casa,Cartellino Giallo,Draper F.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,59',Ospite,Sostituzione - Esce,Garnacho A.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,59',Ospite,Sostituzione - Entra,Estêvão,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,63',Casa,Cartellino Giallo,House B.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,70',Ospite,Sostituzione - Esce,George T.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,70',Ospite,Sostituzione - Entra,Mheuka S.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,70',Ospite,Sostituzione - Esce,Fernandez E.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,70',Ospite,Sostituzione - Entra,Cucurella M.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,70',Ospite,Sostituzione - Esce,Gittens J.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,70',Ospite,Sostituzione - Entra,Neto P.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,71',Casa,Sostituzione - Esce,House B.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,71',Casa,Sostituzione - Entra,Hackett-Fairchild R.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,71',Casa,Sostituzione - Esce,Varfolomeev I.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,71',Casa,Sostituzione - Entra,Bayliss T.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,71',Casa,Sostituzione - Esce,Street R.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,71',Casa,Sostituzione - Entra,Obikwu J.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,71',Casa,Sostituzione - Esce,Draper F.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,71',Casa,Sostituzione - Entra,Collins J.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,83',Casa,Cartellino Giallo,Collins J.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,85',Casa,Sostituzione - Esce,Montsma L.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,85',Casa,Sostituzione - Entra,Okoronkwo F.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,90',Ospite,Cartellino Giallo,Jorgensen F.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,90+3',Ospite,Cartellino Giallo,Cucurella M.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,90+4',Ospite,Sostituzione - Esce,Buonanotte F.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Lincoln,Chelsea,2 Tempo,90+4',Ospite,Sostituzione - Entra,Walsh R.,,jJOKknTk
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,1 Tempo,32',Ospite,Gol,Boyd-Munce C.,0-1,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,1 Tempo,32',Ospite,Assist,Huggins N.,0-1,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,1 Tempo,41',Ospite,Cartellino Giallo,Back F.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,46',Ospite,Sostituzione - Esce,Westergaard M.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,46',Ospite,Sostituzione - Entra,Lowry A.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,46',Casa,Sostituzione - Esce,Asamoah M.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,46',Casa,Sostituzione - Entra,McManaman C.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,57',Ospite,Sostituzione - Esce,Tilley J.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,57',Ospite,Sostituzione - Entra,Skura D.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,60',Ospite,Cartellino Giallo,Huggins N.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,62',Ospite,Gol,McNeilly D.,0-2,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,62',Ospite,Assist,Abbott G.,0-2,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,70',Casa,Sostituzione - Esce,Cooper O.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,70',Casa,Sostituzione - Entra,Trevitt R.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,70',Casa,Sostituzione - Esce,Adeeko B.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,70',Casa,Sostituzione - Entra,Smith M.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,70',Casa,Sostituzione - Esce,Borges Rodrigues R.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,70',Casa,Sostituzione - Entra,Murray F.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,71',Ospite,Sostituzione - Esce,McNeilly D.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,71',Ospite,Sostituzione - Entra,Leahy L.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,71',Ospite,Sostituzione - Esce,Fink B.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,71',Ospite,Sostituzione - Entra,Bartolo J.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,78',Casa,Cartellino Giallo,Wright C.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,80',Casa,Sostituzione - Esce,Hungbo J.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,80',Casa,Sostituzione - Entra,Mullin P.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,86',Ospite,Sostituzione - Esce,Huggins N.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,86',Ospite,Sostituzione - Entra,Gregory A.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,90+4',Ospite,Cartellino Giallo,Lowry A.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wigan,Wycombe,2 Tempo,90+5',Casa,Cartellino Giallo,Costelloe D.,,EFv0nYwe
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,1 Tempo,29',Casa,Gol,Munetsi M.,1-0,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,1 Tempo,33',Ospite,Cartellino Giallo,Barry T.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,46',Ospite,Sostituzione - Esce,Barry T.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,46',Ospite,Sostituzione - Entra,Beto,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,46',Ospite,Sostituzione - Esce,Alcaraz C.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,46',Ospite,Sostituzione - Entra,Dewsbury-Hall K.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,58',Ospite,Sostituzione - Esce,Dibling T.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,58',Ospite,Sostituzione - Entra,Ndiaye I.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,59',Ospite,Sostituzione - Esce,McNeil D.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,59',Ospite,Sostituzione - Entra,Grealish J.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,68',Casa,Sostituzione - Esce,Hwang Hee-Chan,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,68',Casa,Sostituzione - Entra,Gomes R.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,68',Casa,Sostituzione - Esce,Larsen J.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,68',Casa,Sostituzione - Entra,Arokodare T.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,71',Casa,Cartellino Giallo,Bueno H.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,78',Ospite,Sostituzione - Esce,Coleman S.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,78',Ospite,Sostituzione - Entra,Mykolenko V.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,81',Casa,Sostituzione - Esce,Munetsi M.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,81',Casa,Sostituzione - Entra,Joao Gomes,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,81',Casa,Sostituzione - Esce,Arias J.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,81',Casa,Sostituzione - Entra,Toti,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,87',Casa,Sostituzione - Esce,Andre,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,87',Casa,Sostituzione - Entra,Agbadou E.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,88',Casa,Gol,Arokodare T.,2-0,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,88',Casa,Assist,Joao Gomes,2-0,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,90+1',Ospite,Cartellino Giallo,Garner J.,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wolves,Everton,2 Tempo,90+3',Casa,Cartellino Giallo,Joao Gomes,,4nYpw9qp
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,1 Tempo,34',Casa,Cartellino Giallo,Thomason G.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,1 Tempo,45',Ospite,Sostituzione - Esce,Garcia A.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,1 Tempo,45',Ospite,Sostituzione - Entra,Ryan J.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,57',Casa,Gol,Broadhead N.,1-0,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,66',Ospite,Sostituzione - Esce,Elliott B.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,66',Ospite,Sostituzione - Entra,Fraser L.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,66',Ospite,Sostituzione - Esce,Savage C.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,66',Ospite,Sostituzione - Entra,Wing L.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,66',Ospite,Sostituzione - Esce,Kyerewaa D.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,66',Ospite,Sostituzione - Entra,Lane P.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,66',Ospite,Sostituzione - Esce,Ehibhatiomhan K.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,66',Ospite,Sostituzione - Entra,Rushesha T.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,70',Casa,Gol,Smith S.,2-0,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,72',Casa,Sostituzione - Esce,Barnett R.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,72',Casa,Sostituzione - Entra,Longman R.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,72',Casa,Sostituzione - Esce,Thomason G.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,72',Casa,Sostituzione - Entra,O'Brien L.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,72',Casa,Sostituzione - Esce,Broadhead N.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,72',Casa,Sostituzione - Entra,Dobson G.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,79',Casa,Sostituzione - Esce,Doyle C.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,79',Casa,Sostituzione - Entra,Cleworth M.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,87',Casa,Sostituzione - Esce,Smith S.,,KdovsIpI
Carabao Cup,1/16 FINALE,23.09.2025,Wrexham,Reading,2 Tempo,87',Casa,Sostituzione - Entra,Hardie R.,,KdovsIpI
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,1 Tempo,15',Ospite,Gol,Igor Jesus,0-1,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,1 Tempo,31',Casa,Cartellino Giallo,Galbraith E.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,1 Tempo,45+1',Ospite,Gol,Igor Jesus,0-2,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,1 Tempo,45+1',Ospite,Assist,Hutchinson O.,0-2,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,46',Ospite,Sostituzione - Esce,Igor Jesus,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,46',Ospite,Sostituzione - Entra,Kalimuendo A.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,46',Ospite,Sostituzione - Esce,Morato,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,46',Ospite,Sostituzione - Entra,Cunha,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,54',Ospite,Cartellino Giallo,Savona N.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,55',Casa,Cartellino Giallo,Burgess C.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,58',Casa,Cartellino Giallo,Key J.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,62',Ospite,Sostituzione - Esce,Bakwa D.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,62',Ospite,Sostituzione - Entra,Hudson-Odoi C.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,62',Ospite,Sostituzione - Esce,Douglas Luiz,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,62',Ospite,Sostituzione - Entra,Gibbs-White M.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,63',Casa,Sostituzione - Esce,Samuels-Smith I.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,63',Casa,Sostituzione - Entra,Tymon J.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,63',Casa,Sostituzione - Esce,Franco G.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,63',Casa,Sostituzione - Entra,Widell M.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,64',Casa,Sostituzione - Esce,Benson M.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,64',Casa,Sostituzione - Entra,Ronald,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,68',Casa,Gol,Burgess C.,1-2,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,68',Casa,Assist,Eom Ji-Sung,1-2,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,74',Ospite,Cartellino Giallo,Gibbs-White M.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,79',Casa,Sostituzione - Esce,Idah A.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,79',Casa,Sostituzione - Entra,Vipotnik Z.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,84',Ospite,Sostituzione - Esce,McAtee J.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,84',Ospite,Sostituzione - Entra,Sangare I.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,86',Casa,Sostituzione - Esce,Yalcouye M.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,86',Casa,Sostituzione - Entra,Cullen L.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,88',Casa,Cartellino Giallo,Widell M.,,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,90+3',Casa,Gol,Vipotnik Z.,2-2,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,90+3',Casa,Assist,Cullen L.,2-2,n5fLgGoL
Carabao Cup,1/16 FINALE,17.09.2025,Swansea,Nottingham,2 Tempo,90+7',Casa,Gol,Burgess C.,3-2,n5fLgGoL
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,1 Tempo,25',Ospite,Cartellino Giallo,Guessand E.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,1 Tempo,43',Ospite,Gol,Elliott H.,0-1,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,1 Tempo,43',Ospite,Assist,McGinn J.,0-1,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,46',Casa,Sostituzione - Esce,Janelt V.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,46',Casa,Sostituzione - Entra,Yarmolyuk Y.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,52',Casa,Sostituzione - Esce,Ajer K.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,52',Casa,Sostituzione - Entra,Collins N.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,57',Casa,Gol,Hickey A.,1-1,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,67',Ospite,Sostituzione - Esce,Elliott H.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,67',Ospite,Sostituzione - Entra,Watkins O.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,67',Ospite,Sostituzione - Esce,Malen D.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,67',Ospite,Sostituzione - Entra,Rogers M.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,68',Casa,Sostituzione - Esce,Milambo A.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,68',Casa,Sostituzione - Entra,Nelson R.,,bqSSmQc2
Carabao Cup,1/16 FINALE,16.09.2025,Brentford,Aston Villa,2 Tempo,68',Ospite,Cartellino Giallo,Bogarde L.,,bqSSmQc2
