player_id,nome,nostro,censurato,stato,url,identita,bday_pagina,nascita_attesa,identita_wikidata,forma_discrepanza
25488,Antonio Candreva,True,True,ok,https://en.wikipedia.org/wiki/Antonio_Candreva,confermata_data,1987-02-28,1987-02-28,,
27389,Kévin Gameiro,True,True,ok,https://en.wikipedia.org/wiki/K%C3%A9vin_Gameiro,confermata_data,1987-05-09,1987-05-09,,
15452,Raúl Albiol,True,True,ok,https://en.wikipedia.org/wiki/Ra%C3%BAl_Albiol,confermata_data,1985-09-04,1985-09-04,,
61253,José Callejón,True,True,ok,https://en.wikipedia.org/wiki/Jos%C3%A9_Callej%C3%B3n,confermata_data,1987-02-11,1987-02-11,,
72047,Iago Aspas,True,True,ok,https://en.wikipedia.org/wiki/Iago_Aspas,confermata_data,1987-08-01,1987-08-01,,
18922,Karim Benzema,True,True,ok,https://en.wikipedia.org/wiki/Karim_Benzema,confermata_data,1987-12-19,1987-12-19,,
117674,Maximilian Arnold,True,True,ok,https://en.wikipedia.org/wiki/Maximilian_Arnold,confermata_data,1994-05-27,1994-05-27,,
16136,Dante,True,True,nessun_blocco,https://en.wikipedia.org/wiki/Dante,non_verificata,,1983-10-18,,
146854,Wissam Ben Yedder,True,True,ok,https://en.wikipedia.org/wiki/Wissam_Ben_Yedder,confermata_data,1990-08-12,1990-08-12,,
34601,Raúl García,True,True,nessun_infobox,https://en.wikipedia.org/wiki/Ra%C3%BAl_Garc%C3%ADa,non_verificata,,1986-07-11,,
119296,Emre Can,True,True,ok,https://en.wikipedia.org/wiki/Emre_Can,confermata_data,1994-01-12,1994-01-12,,
74857,Marc-André ter Stegen,True,True,ok,https://en.wikipedia.org/wiki/Marc-Andr%C3%A9_ter_Stegen,confermata_data,1992-04-30,1992-04-30,,
93081,Nick Viergever,True,True,ok,https://en.wikipedia.org/wiki/Nick_Viergever,confermata_data,1989-08-03,1989-08-03,,
158863,Iñigo Martínez,True,True,ok,https://en.wikipedia.org/wiki/I%C3%B1igo_Mart%C3%ADnez,confermata_data,1991-05-17,1991-05-17,,
54906,Matteo Darmian,True,True,ok,https://en.wikipedia.org/wiki/Matteo_Darmian,confermata_data,1989-12-02,1989-12-02,,
86784,Ricardo Rodríguez,True,True,nessun_infobox,https://en.wikipedia.org/wiki/Ricardo_Rodr%C3%ADguez,non_verificata,,1992-08-25,,
102226,Thorgan Hazard,True,True,ok,https://en.wikipedia.org/wiki/Thorgan_Hazard,confermata_data,1993-03-29,1993-03-29,,
28021,Samir Handanovic,True,True,ok,https://en.wikipedia.org/wiki/Samir_Handanovic,confermata_data,1984-07-14,1984-07-14,,
131789,Roberto Firmino,True,True,ok,https://en.wikipedia.org/wiki/Roberto_Firmino,confermata_data,1991-10-02,1991-10-02,,
68863,Mauro Icardi,True,True,ok,https://en.wikipedia.org/wiki/Mauro_Icardi,confermata_data,1993-02-19,1993-02-19,,
63463,Daniel Wass,True,True,ok,https://en.wikipedia.org/wiki/Daniel_Wass,confermata_data,1989-05-31,1989-05-31,,
25557,Sergio Ramos,True,True,ok,https://en.wikipedia.org/wiki/Sergio_Ramos,confermata_data,1986-03-30,1986-03-30,,
34784,Lasse Schöne,True,True,ok,https://en.wikipedia.org/wiki/Lasse_Sch%C3%B6ne,confermata_data,1986-05-27,1986-05-27,,
45026,Rui Patrício,True,True,ok,https://en.wikipedia.org/wiki/Rui_Patr%C3%ADcio,confermata_data,1988-02-15,1988-02-15,,
126664,Lucas Digne,True,True,ok,https://en.wikipedia.org/wiki/Lucas_Digne,confermata_data,1993-07-20,1993-07-20,,
80293,Aïssa Mandi,True,True,ok,https://en.wikipedia.org/wiki/A%C3%AFssa_Mandi,confermata_data,1991-10-22,1991-10-22,,
33829,José Fonte,True,True,ok,https://en.wikipedia.org/wiki/Jos%C3%A9_Fonte,confermata_data,1983-12-22,1983-12-22,,
35865,Andrea Consigli,True,True,ok,https://en.wikipedia.org/wiki/Andrea_Consigli,confermata_data,1987-01-27,1987-01-27,,
44352,Luis Suárez,True,True,ok,https://en.wikipedia.org/wiki/Luis_Su%C3%A1rez,confermata_data,1987-01-24,1987-01-24,,
108354,Jordan Ayew,True,True,ok,https://en.wikipedia.org/wiki/Jordan_Ayew,confermata_data,1991-09-11,1991-09-11,,
107010,Stefan Savic,True,True,ok,https://en.wikipedia.org/wiki/Stefan_Savic,confermata_data,1991-01-08,1991-01-08,,
46001,Moussa Sissoko,True,True,ok,https://en.wikipedia.org/wiki/Moussa_Sissoko,confermata_data,1989-08-16,1989-08-16,,
43250,Jan Vertonghen,True,True,ok,https://en.wikipedia.org/wiki/Jan_Vertonghen,confermata_data,1987-04-24,1987-04-24,,
17965,Hugo Lloris,True,True,ok,https://en.wikipedia.org/wiki/Hugo_Lloris,confermata_data,1986-12-26,1986-12-26,,
94529,Stephan El Shaarawy,True,True,ok,https://en.wikipedia.org/wiki/Stephan_El_Shaarawy,confermata_data,1992-10-27,1992-10-27,,
106405,Jeffrey Gouweleeuw,True,True,ok,https://en.wikipedia.org/wiki/Jeffrey_Gouweleeuw,confermata_data,1991-07-10,1991-07-10,,
164770,Raphaël Varane,True,True,ok,https://en.wikipedia.org/wiki/Rapha%C3%ABl_Varane,confermata_data,1993-04-25,1993-04-25,,
29241,Thiago Silva,True,True,ok,https://en.wikipedia.org/wiki/Thiago_Silva,confermata_data,1984-09-22,1984-09-22,,
23951,Steve Mandanda,True,True,ok,https://en.wikipedia.org/wiki/Steve_Mandanda,confermata_data,1985-03-28,1985-03-28,,
91849,Thomas Delaney,True,True,ok,https://en.wikipedia.org/wiki/Thomas_Delaney,confermata_data,1991-09-03,1991-09-03,,
182581,Tonny Vilhena,True,True,ok,https://en.wikipedia.org/wiki/Tonny_Vilhena,confermata_data,1995-01-03,1995-01-03,,
52119,Patrick van Aanholt,True,True,ok,https://en.wikipedia.org/wiki/Patrick_van_Aanholt,confermata_data,1990-08-29,1990-08-29,,
18944,Gerard Piqué,True,True,ok,https://en.wikipedia.org/wiki/Gerard_Piqu%C3%A9,confermata_data,1987-02-02,1987-02-02,,
49499,Georginio Wijnaldum,True,True,ok,https://en.wikipedia.org/wiki/Georginio_Wijnaldum,confermata_data,1990-11-11,1990-11-11,,
82009,Kevin Volland,True,True,ok,https://en.wikipedia.org/wiki/Kevin_Volland,confermata_data,1992-07-30,1992-07-30,,
133964,Lorenzo Insigne,True,True,ok,https://en.wikipedia.org/wiki/Lorenzo_Insigne,confermata_data,1991-06-04,1991-06-04,,
111195,Joël Veltman,True,True,ok,https://en.wikipedia.org/wiki/Jo%C3%ABl_Veltman,confermata_data,1992-01-15,1992-01-15,,
93128,Kalidou Koulibaly,True,True,ok,https://en.wikipedia.org/wiki/Kalidou_Koulibaly,confermata_data,1991-06-20,1991-06-20,,
127189,Geoffrey Kondogbia,True,True,ok,https://en.wikipedia.org/wiki/Geoffrey_Kondogbia,confermata_data,1993-02-15,1993-02-15,,
35207,Marco Reus,True,True,ok,https://en.wikipedia.org/wiki/Marco_Reus,confermata_data,1989-05-31,1989-05-31,,
54235,Iker Muniain,True,True,ok,https://en.wikipedia.org/wiki/Iker_Muniain,confermata_data,1992-12-19,1992-12-19,,
112302,Roberto Pereyra,True,True,ok,https://en.wikipedia.org/wiki/Roberto_Pereyra,confermata_data,1991-01-07,1991-01-07,,
37666,Arturo Vidal,True,True,ok,https://en.wikipedia.org/wiki/Arturo_Vidal,confermata_data,1987-05-22,1987-05-22,,
42710,Toby Alderweireld,True,True,ok,https://en.wikipedia.org/wiki/Toby_Alderweireld,confermata_data,1989-03-02,1989-03-02,,
113707,Rémy Cabella,True,True,ok,https://en.wikipedia.org/wiki/R%C3%A9my_Cabella,confermata_data,1990-03-08,1990-03-08,,
175446,Jonny Otto,True,True,ok,https://en.wikipedia.org/wiki/Jonny_Otto,confermata_data,1994-03-03,1994-03-03,,
130765,Stuart Armstrong,True,True,ok,https://en.wikipedia.org/wiki/Stuart_Armstrong,confermata_data,1992-03-30,1992-03-30,,
141050,Danilo Pereira,True,True,ok,https://en.wikipedia.org/wiki/Danilo_Pereira,confermata_data,1991-09-09,1991-09-09,,
119228,Luis Muriel,True,True,ok,https://en.wikipedia.org/wiki/Luis_Muriel,confermata_data,1991-04-16,1991-04-16,,
100131,William Carvalho,True,True,ok,https://en.wikipedia.org/wiki/William_Carvalho,confermata_data,1992-04-07,1992-04-07,,
217111,Hakim Ziyech,True,True,ok,https://en.wikipedia.org/wiki/Hakim_Ziyech,confermata_data,1993-03-19,1993-03-19,,
192765,Ben Davies,True,True,nessun_infobox,https://en.wikipedia.org/wiki/Ben_Davies,non_verificata,,1993-04-24,,
69751,Jordi Alba,True,True,ok,https://en.wikipedia.org/wiki/Jordi_Alba,confermata_data,1989-03-21,1989-03-21,,
122153,Paul Pogba,True,True,ok,https://en.wikipedia.org/wiki/Paul_Pogba,confermata_data,1993-03-15,1993-03-15,,
167850,Memphis Depay,True,True,ok,https://en.wikipedia.org/wiki/Memphis_Depay,confermata_data,1994-02-13,1994-02-13,,
179184,Michy Batshuayi,True,True,ok,https://en.wikipedia.org/wiki/Michy_Batshuayi,confermata_data,1993-10-02,1993-10-02,,
