Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ID partita,PENALTIES_COMMITTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,HIT_WOODWORK,TURNOVERS,CHALLENGE_LOST,PENALTIES_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,GOALS_PREVENTED_NO_PENALTIES,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,DUELS_EFFICIENCY,TACKLE_LAST_MAN,CLEARANCES_OFF_LINE,BIG_CHANCES_SAVED,PENALTIES_SAVED,GOALS_PENALTY,PENALTIES_WON,ASSISTS_GOAL,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,CARDS_RED,CARDS_YELLOW,CLEARANCES,CROSSES_ACCURACY,CROSSES_TOTAL,CROSSES_ACCURATE,DRIBBLES_EFFICIENCY,DUELS_AERIAL_TOTAL,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_WON,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PREVENTED,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_TOTAL,LONG_BALLS_ACCURATE,MATCH_MINUTES_PLAYED,OFFSIDES,PASSES_ACCURACY,PASSES_TOTAL,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_TOTAL,PASSES_FINAL_THIRD_ACCURATE,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,SHOTS_FACED,CARDS_YELLOW_SECOND,MATCH_ON_PITCH_LIVE,MATCH_MINUTES_PLAYED_LIVE,KEY_PASSES,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_TOTAL,THROUGH_BALLS,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,FINAL_THIRD_ENTRIES_TOTAL,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_EFFICIENCY,BALL_RECOVERIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_TOTAL,HIGH_CLAIM_SAVED,DUELS_WON,OUTFIELDER_BLOCKS,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_TOTAL,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE
Coppa di Francia,32esimi di finale,20.12.2025,Olympique Marcquois,Troyes,Casa,Olympique Marcquois,Herbiniere Romain,Portiere,Titolare,6.0,6JteE4oJ,0,0,0,0,0,0,0,0,-1.363,0.4375,7,16,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.00023,0.0,0.0,1.637,0,0,0,3,0,-1.363,0,1,4,0.222222,18,4,90,0,0.517241,29,15,0.0,3,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,41,7,0,0,90,0,0.0,0,0,0,0.0,0,0,3,0,0.0,10,1.0,3,3,0,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Olympique Marcquois,Troyes,Casa,Olympique Marcquois,Bensalah Abdelkadir,Terzino,Titolare,6.9,6JteE4oJ,0,0,0,0,4,0,0,0,-1.363,0.794118,27,34,0.6,0,1,1,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,2,1,0,0.5,1,0.666667,3,2,5,0,0,0.006809,0.0372,0.0,1.637,0,0,0,3,0,-1.363,2,0,0,0.0,4,0,90,0,0.8,35,28,0.9,10,9,0,0,0,0,1,0,1,0,1,1.0,2,2,0,58,3,0,0,90,0,0.0,0,0,0,0.0,0,0,6,0,0.0,3,0.0,0,0,3,1,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Olympique Marcquois,Troyes,Casa,Olympique Marcquois,Bossekota Axel,Centrocampista,Subentrato,,6JteE4oJ,0,0,0,0,0,0,0,0,0.0,1.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0,0.000814,0.0,0.0,0.0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,8,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,8,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Olympique Marcquois,Troyes,Casa,Olympique Marcquois,Mawungu Joel,Centrocampista,Titolare,6.6,6JteE4oJ,0,0,0,0,5,0,0,0,-0.0582,0.939394,31,33,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1.0,0,1,1,0.0,0,0.75,8,6,8,0,0,0.023901,0.1755,0.1837,0.9418,1,1,0,1,0,-0.0582,0,0,0,0.0,0,0,75,0,0.939394,33,31,0.923077,13,12,0,0,1,3,0,0,0,2,3,0.75,4,3,7,51,1,0,0,75,2,0.0,0,0,0,0.0,0,0,3,0,0.0,8,0.0,0,0,6,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Olympique Marcquois,Troyes,Casa,Olympique Marcquois,Merabti Noam,Attaccante,Titolare,6.0,6JteE4oJ,0,0,0,0,4,2,0,0,-1.363,0.85,34,40,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5,3,0.0,0,0,0,0.0,0,0.25,8,2,8,0,0,0.037735,0.0506,0.0,1.637,2,2,0,3,0,-1.363,0,0,0,0.0,1,0,90,0,0.847826,46,39,0.666667,12,8,0,0,1,1,0,0,0,0,1,0.0,0,0,1,59,3,0,0,90,2,0.0,0,6,0,0.0,0,0,3,0,0.0,7,0.0,0,0,2,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Olympique Marcquois,Troyes,Casa,Olympique Marcquois,Dos Santos Amaury,Centrocampista,Titolare,6.6,6JteE4oJ,0,0,0,0,1,0,0,0,-1.363,0.75,42,56,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,1,0.0,0,0,0,0.0,0,0.5,6,3,6,0,0,0.033097,0.0463,0.0,1.637,2,0,0,3,0,-1.363,2,0,0,0.363636,11,4,90,0,0.754386,57,43,0.428571,14,6,0,0,1,0,1,0,0,0,1,0.666667,3,2,0,71,3,0,0,90,2,0.0,0,4,0,0.0,0,0,11,0,0.0,6,0.0,0,0,3,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Olympique Marcquois,Troyes,Casa,Olympique Marcquois,Diaby Seny,Ala,Titolare,6.1,6JteE4oJ,0,0,0,0,6,3,0,0,-0.2026,0.8,8,10,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,1,0,0.0,0,0.2,10,2,10,0,1,0.003662,0.8364,1.2049,0.7974,0,1,1,1,0,-0.2026,0,0,0,0.0,1,0,58,1,0.8,10,8,1.0,1,1,0,0,0,3,0,0,1,2,3,1.0,1,1,5,27,1,0,0,58,0,0.0,0,0,0,1.0,2,2,0,0,0.0,3,0.0,0,0,2,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Olympique Marcquois,Troyes,Casa,Olympique Marcquois,Dansoko Karamba,Centrocampista,Subentrato,,6JteE4oJ,0,0,0,0,0,0,0,0,0.0,0.8,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,1,1,0.0,0,1.0,2,2,2,0,0,0.000632,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,1.0,1,1,8,0,0.8,5,4,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,8,0,0,0,8,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0.0,0,0,2,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Olympique Marcquois,Troyes,Casa,Olympique Marcquois,Vanbaleghem Martin,Centrocampista,Subentrato,6.5,6JteE4oJ,0,0,0,0,0,0,0,0,-1.3047,0.444444,4,9,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,1.0,2,2,2,0,0,0.000847,0.0,0.0,0.6953,0,1,0,2,0,-1.3047,0,0,0,0.5,2,1,15,0,0.4,10,4,0.25,4,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,18,2,0,0,15,0,0.0,0,3,0,0.0,0,0,2,0,0.0,1,0.0,0,0,2,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Olympique Marcquois,Troyes,Casa,Olympique Marcquois,Pau William,Terzino,Titolare,6.3,6JteE4oJ,0,0,0,0,3,1,0,0,-1.363,0.777778,14,18,0.615385,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2,0,0.0,5,1,0,0.6,3,0.625,8,5,13,0,0,0.000297,0.0,0.0,1.637,1,3,0,3,0,-1.363,2,0,0,0.0,0,0,82,0,0.789474,19,15,0.0,1,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,49,3,0,0,82,0,0.0,0,2,0,0.0,0,0,1,0,0.0,3,0.0,0,0,8,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Jabir Youssef,Ala,Titolare,6.6,x0QEUPVa,0,0,0,0,3,1,0,0,-0.2321,0.636364,7,11,0.692308,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,1.0,1,1,1,0.0,0,0.75,12,9,13,0,0,0.008879,0.0,0.0,0.7679,0,2,0,1,0,-0.2321,2,0,0,0.0,1,0,69,0,0.636364,11,7,0.5,2,1,0,0,0,0,0,0,0,0,0,0.5,6,3,0,32,1,0,0,69,0,0.0,0,0,0,1.0,2,2,1,0,0.0,6,0.0,0,0,9,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Coignard Jordan,Difensore centrale,Titolare,6.7,x0QEUPVa,0,0,0,0,3,1,0,0,-1.0292,0.555556,10,18,0.583333,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0,0,0.0,5,0,0,1.0,5,0.285714,7,2,12,0,0,0.004184,0.076,0.1406,1.9708,4,2,0,3,0,-1.0292,1,0,0,0.333333,9,3,90,0,0.526316,19,10,0.222222,9,2,0,0,1,1,1,1,0,1,2,1.0,1,1,2,41,3,0,0,90,0,0.0,0,1,0,1.0,1,1,6,0,0.0,1,0.0,0,0,7,1,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,El Hellaoui Mafoud,Attaccante,Subentrato,,x0QEUPVa,0,0,0,0,0,1,0,0,-0.0706,1.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0,0.000185,0.0,0.0,0.9294,0,0,0,1,0,-0.0706,0,0,0,0.0,0,0,8,0,1.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,8,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Mehiaoui Mohamed,Centrocampista,Subentrato,,x0QEUPVa,0,0,0,0,0,0,0,0,-0.0706,0.5,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.000272,0.0,0.0,0.9294,0,0,0,1,0,-0.0706,0,0,0,0.0,1,0,7,0,0.5,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,7,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Ammari Sofiane,Attaccante,Subentrato,6.0,x0QEUPVa,0,0,0,0,3,0,0,0,-0.7972,0.666667,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0.0,0,0.0,4,0,4,0,0,0.002695,0.0,0.0,1.2028,1,0,0,2,0,-0.7972,0,0,0,0.0,0,0,21,0,0.75,4,3,0.5,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,8,2,0,0,21,0,0.0,0,1,0,0.0,0,0,1,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Ast Rafael,Portiere,Titolare,6.0,x0QEUPVa,0,0,0,0,0,0,0,0,-1.0292,0.9,9,10,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.001364,0.0,0.0,1.9708,0,0,0,3,0,-1.0292,0,1,4,0.521739,23,12,90,0,0.59375,32,19,0.0,6,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,42,6,0,0,90,0,0.0,0,0,0,0.0,0,0,6,0,0.0,16,1.0,2,2,0,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Ghezzale Mehdi,Terzino,Titolare,5.5,x0QEUPVa,0,0,0,0,1,3,0,0,-1.0292,0.666667,8,12,0.625,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1,0,1.0,1,1,1,1.0,1,0.571429,7,4,8,0,0,0.003498,0.0,0.0,1.9708,0,1,0,3,0,-1.0292,2,0,0,0.0,2,0,90,0,0.666667,12,8,0.5,2,1,0,0,0,0,0,0,0,0,0,0.0,2,0,0,40,3,0,0,90,1,0.0,0,1,0,0.0,0,0,4,0,0.0,2,0.0,0,0,5,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Boukhalfa Walid,Centrocampista,Titolare,6.3,x0QEUPVa,0,0,0,0,2,2,0,0,-0.2321,0.823529,14,17,0.625,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,0,1.0,2,1,1,0.5,1,0.666667,6,4,8,0,0,0.008193,0.0699,0.0357,0.7679,0,1,0,1,0,-0.2321,1,0,0,0.0,1,0,72,0,0.777778,18,14,0.5,6,3,0,0,0,0,2,0,1,1,2,1.0,2,2,0,33,1,0,0,72,0,0.0,0,0,0,0.0,0,0,2,0,0.0,4,0.0,0,0,5,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Ouadah Mourad,Attaccante,Titolare,6.3,x0QEUPVa,0,0,0,0,7,0,0,0,-1.0292,0.411765,7,17,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.5,0,6,3,0.0,0,0.6,10,6,10,0,0,0.001922,0.0985,0.0,1.9708,0,2,0,3,0,-1.0292,1,0,0,0.0,3,0,90,2,0.473684,19,9,0.125,8,1,0,0,1,1,1,0,1,0,2,1.0,1,1,2,39,3,0,0,90,0,0.0,0,3,2,0.0,0,1,4,0,0.0,2,0.0,0,0,6,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Etarabti Abdellah,Ala,Titolare,6.0,x0QEUPVa,0,0,0,0,3,1,0,0,-0.9587,0.5,7,14,0.363636,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,0,0.0,7,0,0,0.571429,4,0.0,4,0,11,0,0,0.025906,0.0,0.0,1.0413,2,0,0,2,0,-0.9587,0,0,0,0.333333,3,1,82,0,0.533333,15,8,0.444444,9,4,0,0,0,0,0,0,0,0,0,0.0,0,0,1,34,2,0,0,82,0,0.0,0,4,0,0.0,0,0,5,0,0.0,4,0.0,0,0,4,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Sido Fadil,Centrocampista,Titolare,6.7,x0QEUPVa,0,0,0,0,3,2,0,0,-0.9587,0.722222,13,18,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,0,0.5,1,4,2,0.0,0,0.428571,14,6,15,0,0,0.004266,0.0,0.0,1.0413,3,0,0,2,0,-0.9587,1,0,0,0.0,3,0,82,0,0.722222,18,13,0.333333,6,2,0,0,0,0,0,0,0,0,0,0.75,4,3,1,37,2,0,0,82,0,0.0,0,4,1,0.0,0,0,5,0,0.0,9,0.0,0,0,6,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Ezzaitouni Abdalali,Terzino,Titolare,5.8,x0QEUPVa,0,0,0,0,2,1,0,0,-1.0292,0.857143,12,14,0.333333,0,0,0,0,0,0,0,0,0,0,0,4,0.2,5,1,0.0,3,0,0,0.333333,1,0.333333,3,1,6,0,1,0.06653,0.0,0.0,1.9708,1,0,0,3,0,-1.0292,2,0,0,0.4,5,2,90,0,0.777778,18,14,0.333333,6,2,0,0,0,0,0,0,0,0,0,0.0,1,0,0,46,3,0,0,90,2,0.0,0,8,0,0.0,0,0,6,0,0.0,4,0.0,0,0,2,1,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Kante Samba,Attaccante,Subentrato,,x0QEUPVa,0,0,0,0,1,0,0,0,-0.0706,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.9294,0,0,0,1,0,-0.0706,0,0,0,0.0,0,0,8,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,1,0,0,8,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Benachour Aziz,Centrocampista,Titolare,6.4,x0QEUPVa,0,0,0,0,3,2,0,0,-0.9587,0.590909,13,22,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5,1,0.333333,5,3,1,0.6,3,0.636364,11,7,16,0,0,0.191808,0.0125,0.0,1.0413,0,3,0,2,0,-0.9587,1,0,0,0.2,5,1,83,0,0.590909,22,13,0.666667,9,6,0,0,0,0,1,0,1,0,1,0.333333,3,1,2,44,2,0,0,83,0,0.0,0,5,1,0.0,0,0,9,0,0.0,4,0.0,0,0,10,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Dahane Yasser,Centrocampista,Subentrato,6.5,x0QEUPVa,0,0,0,0,0,1,0,0,-0.7972,0.428571,3,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.5,2,1,2,0,0,0.007572,0.0,0.0,1.2028,0,1,0,2,0,-0.7972,0,0,0,0.333333,3,1,18,0,0.5,8,4,0.666667,3,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,10,2,0,0,18,1,0.0,0,1,0,0.0,0,0,3,0,0.0,3,0.0,0,0,1,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Casa,Freyming,Diarra Mohamed,Difensore centrale,Titolare,5.8,x0QEUPVa,0,0,0,0,0,0,0,0,-1.0292,0.714286,5,7,0.5,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0.0,2,0,0,0.0,0,0.75,4,3,6,0,0,0.000569,0.0,0.0,1.9708,1,1,0,3,0,-1.0292,1,0,0,0.0,2,0,90,0,0.625,8,5,0.0,2,0,0,0,0,0,0,0,0,0,0,1.0,2,2,0,19,3,0,0,90,0,0.0,0,1,0,0.0,0,0,2,0,0.0,1,0.0,0,0,3,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Ospite,Chantilly,Seka Ernest,Difensore centrale,Titolare,7.4,x0QEUPVa,0,0,0,0,0,1,0,0,0.1763,0.830189,44,53,0.444444,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0,0,0.0,4,0,0,0.5,2,0.4,5,2,9,0,0,0.013464,0.0,0.0,0.1763,3,0,0,0,0,0.1763,1,0,0,0.285714,7,2,90,0,0.833333,54,45,0.625,8,5,0,0,0,0,0,0,0,0,0,1.0,2,2,0,65,0,0,0,90,0,0.0,0,1,0,0.0,0,0,7,0,0.0,7,0.0,0,0,4,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Ospite,Chantilly,N'Diaye Oumar,Esterno,Titolare,7.2,x0QEUPVa,0,0,0,0,4,1,0,0,0.0357,0.705882,12,17,0.384615,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,7,1,0.5,3,4,2,0.0,0,0.5,10,5,13,0,0,0.214434,0.0,0.0,0.0357,0,1,0,0,0,0.0357,0,0,0,0.4,5,2,65,0,0.705882,17,12,0.636364,11,7,0,0,0,0,0,0,0,0,0,1.0,2,2,1,44,0,0,0,65,1,0.0,0,8,1,0.0,0,0,8,0,0.0,2,0.0,0,0,5,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Ospite,Chantilly,Issifou Alan,Centrocampista,Titolare,6.6,x0QEUPVa,0,0,0,0,3,2,0,0,0.1763,0.790698,34,43,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0.125,8,1,0.5,1,2,1,0.0,0,0.444444,9,4,10,0,1,0.051374,0.0744,0.0,0.1763,0,1,0,0,0,0.1763,0,0,0,0.25,4,1,90,1,0.808511,47,38,0.615385,13,8,0,0,0,1,0,0,1,0,1,1.0,2,2,1,72,0,0,0,90,1,0.0,0,7,0,1.0,2,2,9,0,0.0,3,0.0,0,0,4,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Ospite,Chantilly,Doumbia Nianankoro,Centrocampista,Titolare,8.0,x0QEUPVa,0,0,0,0,5,2,0,0,0.1763,0.888889,48,54,0.272727,0,0,0,0,0,0,1,1,0,0,0,1,0.0,1,0,0.0,2,2,0,0.0,0,0.333333,9,3,11,0,0,0.018264,0.4255,0.9484,0.1763,0,1,1,0,0,0.1763,0,0,0,0.666667,9,6,90,0,0.892857,56,50,0.727273,11,8,0,0,0,1,1,0,0,2,2,0.5,2,1,1,77,0,0,0,90,1,0.0,0,2,0,1.0,5,5,6,0,0.0,12,0.0,0,0,3,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Ospite,Chantilly,Sadjo Mouhamed,Centrocampista,Subentrato,6.9,x0QEUPVa,0,0,0,0,1,1,0,0,0.1406,0.9,9,10,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.0,1,1,1,1.0,1,0.75,4,3,5,0,0,0.005115,0.0,0.0,0.1406,0,1,0,0,0,0.1406,0,0,0,1.0,1,1,25,1,0.9,10,9,1.0,2,2,0,0,0,0,0,0,0,0,0,1.0,1,1,0,16,0,0,0,25,0,0.0,0,0,0,1.0,2,2,1,0,0.0,2,0.0,0,0,4,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Ospite,Chantilly,Ferreira Matias,Difensore,Subentrato,,x0QEUPVa,0,0,0,0,0,0,0,0,0.0,1.0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0097,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,1.0,1,1,1,0,1.0,3,3,1.0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,0,0,0,1,0,0.0,0,1,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Ospite,Chantilly,Coulibaly Souleymane,Difensore centrale,Titolare,7.3,x0QEUPVa,0,0,0,0,1,0,0,0,0.1763,0.88,44,50,0.727273,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.0,4,3,3,0.5,2,0.857143,7,6,11,0,0,0.003456,0.0617,0.0,0.1763,1,2,0,0,0,0.1763,0,0,0,0.0,4,0,90,0,0.865385,52,45,0.333333,6,2,0,0,0,1,0,1,1,0,1,1.0,1,1,1,65,0,0,0,90,0,0.0,0,1,0,0.0,0,0,6,0,0.0,4,0.0,0,0,8,1,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Ospite,Chantilly,Karamoko Ismail,Centrocampista offensivo,Titolare,6.5,x0QEUPVa,0,0,0,0,7,0,0,0,0.1763,0.533333,8,15,0.363636,0,0,0,0,0,0,0,0,1,0,0,2,0.0,1,0,0.0,3,0,0,0.666667,2,0.25,8,2,11,0,0,0.012708,0.3917,0.0112,0.1763,1,1,0,0,0,0.1763,0,0,0,0.0,1,0,90,0,0.5625,16,9,0.555556,9,5,0,0,1,3,2,0,3,1,5,0.0,1,0,5,40,0,0,0,90,0,0.0,0,1,0,0.5,1,2,0,0,0.0,3,0.0,0,0,4,1,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Ospite,Chantilly,Michel Corentin,Portiere,Titolare,7.2,x0QEUPVa,0,0,0,0,0,0,0,0,0.1763,0.944444,17,18,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.001899,0.0,0.0,0.1763,0,0,0,0,0,0.1763,0,1,9,0.571429,7,4,90,0,0.892857,28,25,0.5,2,1,1,2,0,0,0,0,0,0,0,0.0,0,0,0,43,2,0,0,90,0,0.0,0,0,0,0.0,0,0,2,0,0.0,15,1.0,2,2,0,0,0,0,0.0,0
Coppa di Francia,32esimi di finale,20.12.2025,Freyming,Chantilly,Ospite,Chantilly,Joseph Evens,Attaccante,Titolare,7.4,x0QEUPVa,0,0,0,0,3,0,0,0,0.1763,0.826087,19,23,0.461538,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0.6,1,5,3,0.0,0,0.5,12,6,13,0,0,0.207598,0.1317,0.0,0.1763,4,2,0,0,0,0.1763,0,0,0,0.5,2,1,89,0,0.826087,23,19,0.8,15,12,0,0,1,1,0,0,0,0,1,1.0,1,1,5,40,0,0,0,89,3,0.0,0,4,0,0.0,0,0,2,0,0.0,1,0.0,0,0,6,0,0,0,0.0,0
