season,team,date,competition,home_away,opponent,metodo_nome,pagina
1920,Roma,2019-10-03,Europa League,A,Wolfsberger AC,canonical_team,2019–20 UEFA Europa League group stage
1920,Lazio,2019-10-24,Europa League,A,Celtic,canonical_team,2019–20 UEFA Europa League group stage
1920,Roma,2019-10-24,Europa League,H,Borussia Mönchengladbach,canonical_team,2019–20 UEFA Europa League group stage
1920,Lazio,2019-11-07,Europa League,H,Celtic,canonical_team,2019–20 UEFA Europa League group stage
1920,Roma,2019-11-07,Europa League,A,Borussia Mönchengladbach,canonical_team,2019–20 UEFA Europa League group stage
1920,Lazio,2019-11-28,Europa League,H,CFR Cluj,canonical_team,2019–20 UEFA Europa League group stage
1920,Roma,2019-11-28,Europa League,A,İstanbul Başakşehir,canonical_team,2019–20 UEFA Europa League group stage
1920,Lazio,2019-12-12,Europa League,A,Rennes,canonical_team,2019–20 UEFA Europa League group stage
1920,Roma,2019-12-12,Europa League,H,Wolfsberger AC,canonical_team,2019–20 UEFA Europa League group stage
1920,Inter,2020-02-20,Europa League,A,Ludogorets Razgrad,canonical_team,2019–20 UEFA Europa League knockout phase
1920,Roma,2020-02-20,Europa League,H,Gent,canonical_team,2019–20 UEFA Europa League knockout phase
1920,Inter,2020-02-27,Europa League,H,Ludogorets Razgrad,canonical_team,2019–20 UEFA Europa League knockout phase
1920,Roma,2020-02-27,Europa League,A,Gent,canonical_team,2019–20 UEFA Europa League knockout phase
1920,Inter,2020-08-05,Europa League,H,Getafe,canonical_team,2019–20 UEFA Europa League knockout phase
1920,Roma,2020-08-06,Europa League,A,Sevilla,canonical_team,2019–20 UEFA Europa League knockout phase
1920,Inter,2020-08-10,Europa League,H,Bayer Leverkusen,canonical_team,2019–20 UEFA Europa League knockout phase
1920,Inter,2020-08-17,Europa League,H,Shakhtar Donetsk,canonical_team,2019–20 UEFA Europa League knockout phase
1920,Inter,2020-08-21,Europa League,A,Sevilla,canonical_team,2020 UEFA Europa League final
2526,Roma,2025-09-24,Europa League,A,Nice,canonical_team,2025–26 UEFA Europa League league phase
2526,Bologna,2025-09-25,Europa League,A,Aston Villa,canonical_team,2025–26 UEFA Europa League league phase
2526,Bologna,2025-10-02,Europa League,H,SC Freiburg,canonical_team,2025–26 UEFA Europa League league phase
2526,Roma,2025-10-02,Europa League,H,Lille,canonical_team,2025–26 UEFA Europa League league phase
2526,Bologna,2025-10-23,Europa League,A,FCSB,canonical_team,2025–26 UEFA Europa League league phase
2526,Roma,2025-10-23,Europa League,H,Viktoria Plzeň,canonical_team,2025–26 UEFA Europa League league phase
2526,Bologna,2025-11-06,Europa League,H,Brann,canonical_team,2025–26 UEFA Europa League league phase
2526,Roma,2025-11-06,Europa League,A,Rangers,canonical_team,2025–26 UEFA Europa League league phase
2526,Bologna,2025-11-27,Europa League,H,Red Bull Salzburg,canonical_team,2025–26 UEFA Europa League league phase
2526,Roma,2025-11-27,Europa League,H,Midtjylland,canonical_team,2025–26 UEFA Europa League league phase
